t,visible,lateral,tamano,confianza,vx,wz
99.841,1,-0.0572,0.7231,0.922,-0.1231,0.0000
99.951,1,-0.0537,0.7228,0.920,-0.1228,0.0000
100.005,1,-0.0502,0.7224,0.920,-0.1224,0.0000
100.051,1,-0.0477,0.7221,0.921,-0.1221,0.0000
100.142,1,-0.0464,0.7220,0.920,-0.1220,0.0000
100.198,1,-0.0455,0.7218,0.920,-0.1218,0.0000
100.255,1,-0.0449,0.7217,0.920,-0.1217,0.0000
100.334,1,-0.0449,0.7214,0.920,-0.1214,0.0000
100.378,1,-0.0449,0.7208,0.920,-0.1208,0.0000
100.468,1,-0.0438,0.7203,0.919,-0.1203,0.0000
100.527,1,-0.0433,0.7198,0.920,-0.1198,0.0000
100.578,1,-0.0435,0.7190,0.922,-0.1190,0.0000
100.671,1,-0.0446,0.7189,0.921,-0.1189,0.0000
100.723,1,-0.0462,0.7189,0.922,-0.1189,0.0000
100.775,1,-0.0481,0.7191,0.921,-0.1191,0.0000
100.890,1,-0.0492,0.7194,0.919,-0.1194,0.0000
100.958,1,-0.0514,0.7185,0.918,-0.1185,0.0000
101.005,1,-0.0512,0.7193,0.918,-0.1193,0.0000
101.051,1,-0.0512,0.7194,0.919,-0.1194,0.0000
101.133,1,-0.0526,0.7180,0.919,-0.1180,0.0000
101.205,1,-0.0536,0.7167,0.919,-0.1167,0.0000
101.254,1,-0.0539,0.7158,0.919,-0.1158,0.0000
101.309,1,-0.0543,0.7156,0.921,-0.1156,0.0000
101.413,1,-0.0548,0.7157,0.921,-0.1157,0.0000
101.486,1,-0.0551,0.7156,0.920,-0.1156,0.0000
101.543,1,-0.0548,0.7157,0.920,-0.1157,0.0000
101.591,1,-0.0546,0.7160,0.920,-0.1160,0.0000
101.639,1,-0.0547,0.7163,0.921,-0.1163,0.0000
101.736,1,-0.0535,0.7179,0.923,-0.1179,0.0000
101.790,1,-0.0528,0.7192,0.922,-0.1192,0.0000
101.840,1,-0.0521,0.7199,0.923,-0.1199,0.0000
101.885,1,-0.0516,0.7204,0.923,-0.1204,0.0000
101.949,1,-0.0526,0.7190,0.922,-0.1190,0.0000
102.012,1,-0.0533,0.7182,0.923,-0.1182,0.0000
102.156,1,-0.0538,0.7177,0.924,-0.1177,0.0000
102.221,1,-0.0541,0.7173,0.924,-0.1173,0.0000
102.300,1,-0.0548,0.7168,0.926,-0.1168,0.0000
102.344,1,-0.0548,0.7167,0.926,-0.1167,0.0000
102.438,1,-0.0546,0.7165,0.927,-0.1165,0.0000
102.488,1,-0.0540,0.7163,0.926,-0.1163,0.0000
102.539,1,-0.0539,0.7160,0.927,-0.1160,0.0000
102.642,1,-0.0539,0.7159,0.927,-0.1159,0.0000
102.692,1,-0.0541,0.7161,0.926,-0.1161,0.0000
102.742,1,-0.0545,0.7163,0.927,-0.1163,0.0000
102.843,1,-0.0546,0.7162,0.929,-0.1162,0.0000
102.910,1,-0.0545,0.7164,0.928,-0.1164,0.0000
102.951,1,-0.0540,0.7168,0.927,-0.1168,0.0000
103.011,1,-0.0538,0.7171,0.928,-0.1171,0.0000
103.081,1,-0.0538,0.7173,0.927,-0.1173,0.0000
103.178,1,-0.0540,0.7176,0.927,-0.1176,0.0000
103.238,1,-0.0538,0.7180,0.925,-0.1180,0.0000
103.290,1,-0.0529,0.7177,0.923,-0.1177,0.0000
103.340,1,-0.0521,0.7173,0.924,-0.1173,0.0000
103.437,1,-0.0515,0.7169,0.924,-0.1169,0.0000
103.514,1,-0.0518,0.7168,0.924,-0.1168,0.0000
103.568,1,-0.0523,0.7168,0.925,-0.1168,0.0000
103.616,1,-0.0523,0.7164,0.927,-0.1164,0.0000
103.681,1,-0.0522,0.7157,0.926,-0.1157,0.0000
103.747,1,-0.0532,0.7147,0.924,-0.1147,0.0000
103.841,1,-0.0537,0.7137,0.922,-0.1137,0.0000
103.891,1,-0.0543,0.7129,0.922,-0.1129,0.0000
103.939,1,-0.0551,0.7121,0.921,-0.1121,0.0000
104.015,1,-0.0555,0.7117,0.919,-0.1117,0.0000
104.112,1,-0.0556,0.7115,0.919,-0.1115,0.0000
104.181,1,-0.0559,0.7114,0.919,-0.1114,0.0000
104.240,1,-0.0558,0.7116,0.920,-0.1116,0.0000
104.295,1,-0.0546,0.7143,0.920,-0.1143,0.0000
104.342,1,-0.0535,0.7161,0.921,-0.1161,0.0000
104.422,1,-0.0538,0.7154,0.921,-0.1154,0.0000
104.471,1,-0.0541,0.7150,0.921,-0.1150,0.0000
104.572,1,-0.0539,0.7148,0.921,-0.1148,0.0000
104.638,1,-0.0538,0.7148,0.920,-0.1148,0.0000
104.688,1,-0.0537,0.7149,0.921,-0.1149,0.0000
104.740,1,-0.0534,0.7149,0.921,-0.1149,0.0000
104.825,1,-0.0534,0.7150,0.921,-0.1150,0.0000
104.880,1,-0.0534,0.7149,0.921,-0.1149,0.0000
104.938,1,-0.0534,0.7148,0.921,-0.1148,0.0000
105.036,1,-0.0534,0.7147,0.921,-0.1147,0.0000
105.092,1,-0.0537,0.7147,0.921,-0.1147,0.0000
105.146,1,-0.0526,0.7163,0.923,-0.1163,0.0000
105.203,1,-0.0522,0.7173,0.922,-0.1173,0.0000
105.284,1,-0.0517,0.7178,0.923,-0.1178,0.0000
105.353,1,-0.0514,0.7181,0.923,-0.1181,0.0000
105.409,1,-0.0513,0.7183,0.922,-0.1183,0.0000
105.469,1,-0.0515,0.7188,0.921,-0.1188,0.0000
105.549,1,-0.0511,0.7188,0.922,-0.1188,0.0000
105.605,1,-0.0510,0.7191,0.922,-0.1191,0.0000
105.691,1,-0.0510,0.7193,0.921,-0.1193,0.0000
105.754,1,-0.0510,0.7197,0.922,-0.1197,0.0000
105.809,1,-0.0520,0.7180,0.921,-0.1180,0.0000
105.865,1,-0.0513,0.7187,0.921,-0.1187,0.0000
105.960,1,-0.0524,0.7173,0.921,-0.1173,0.0000
106.021,1,-0.0530,0.7166,0.921,-0.1166,0.0000
106.068,1,-0.0532,0.7156,0.921,-0.1156,0.0000
106.175,1,-0.0530,0.7155,0.921,-0.1155,0.0000
106.250,1,-0.0532,0.7153,0.922,-0.1153,0.0000
106.295,1,-0.0539,0.7150,0.922,-0.1150,0.0000
106.339,1,-0.0536,0.7142,0.923,-0.1142,0.0000
106.394,1,-0.0528,0.7133,0.925,-0.1133,0.0000
106.491,1,-0.0517,0.7119,0.926,-0.1119,0.0000
106.547,1,-0.0516,0.7105,0.923,-0.1105,0.0000
106.594,1,-0.0532,0.7094,0.920,-0.1094,0.0000
106.710,1,-0.0533,0.7106,0.919,-0.1106,0.0000
106.779,1,-0.0538,0.7112,0.919,-0.1112,0.0000
106.828,1,-0.0541,0.7113,0.922,-0.1113,0.0000
106.874,1,-0.0541,0.7115,0.921,-0.1115,0.0000
106.924,1,-0.0536,0.7116,0.922,-0.1116,0.0000
106.969,1,-0.0530,0.7118,0.921,-0.1118,0.0000
107.056,1,-0.0530,0.7120,0.922,-0.1120,0.0000
107.114,1,-0.0527,0.7126,0.922,-0.1126,0.0000
107.170,1,-0.0529,0.7134,0.922,-0.1134,0.0000
107.242,1,-0.0526,0.7141,0.924,-0.1141,0.0000
107.337,1,-0.0534,0.7131,0.923,-0.1131,0.0000
107.391,1,-0.0525,0.7144,0.925,-0.1144,0.0000
107.434,1,-0.0515,0.7159,0.924,-0.1159,0.0000
107.518,1,-0.0524,0.7158,0.926,-0.1158,0.0000
107.573,1,-0.0532,0.7163,0.921,-0.1163,0.0000
107.623,1,-0.0528,0.7161,0.918,-0.1161,0.0000
107.737,1,-0.0523,0.7126,0.918,-0.1126,0.0000
107.804,1,-0.0520,0.7079,0.919,-0.1079,0.0000
107.856,1,-0.0521,0.7035,0.916,-0.1035,0.0000
107.899,1,-0.0558,0.6994,0.917,-0.0994,0.0000
107.991,1,-0.0579,0.6964,0.916,-0.0964,0.0000
108.039,1,-0.0596,0.6938,0.915,-0.0938,0.0000
108.086,1,-0.0604,0.6922,0.914,-0.0922,0.0000
108.226,1,-0.0598,0.6918,0.912,-0.0918,0.0000
108.307,1,-0.0586,0.6927,0.909,-0.0927,0.0000
108.347,1,-0.0598,0.6947,0.913,-0.0947,0.0000
108.384,1,-0.0631,0.6969,0.915,-0.0969,0.0000
108.497,1,-0.0689,0.6984,0.913,-0.0984,0.0000
108.545,1,-0.0730,0.7001,0.914,-0.1001,0.0000
108.602,1,-0.0768,0.7016,0.912,-0.1016,0.0000
108.677,1,-0.0779,0.7018,0.912,-0.1018,0.0000
108.714,1,-0.0767,0.7016,0.913,-0.1016,0.0000
108.817,1,-0.0766,0.7016,0.913,-0.1016,0.0000
108.870,1,-0.0795,0.7021,0.912,-0.1021,0.0000
108.939,1,-0.0754,0.7023,0.910,-0.1023,0.0000
108.984,1,-0.0718,0.7025,0.910,-0.1025,0.0000
109.102,1,-0.0681,0.7025,0.909,-0.1025,0.0000
109.151,1,-0.0663,0.7012,0.908,-0.1012,0.0000
109.187,1,-0.0644,0.7006,0.908,-0.1006,0.0000
109.271,1,-0.0641,0.7000,0.909,-0.1000,0.0000
109.346,1,-0.0637,0.6996,0.908,-0.0996,0.0000
109.392,1,-0.0638,0.6994,0.909,-0.0994,0.0000
109.478,1,-0.0623,0.6992,0.911,-0.0992,0.0000
109.537,1,-0.0603,0.6991,0.914,-0.0991,0.0000
109.587,1,-0.0577,0.6992,0.919,-0.0992,0.0000
109.701,1,-0.0541,0.6990,0.918,-0.0990,0.0000
109.753,1,-0.0457,0.6976,0.911,-0.0976,0.0000
109.792,1,-0.0270,0.6951,0.909,-0.0951,0.0000
109.872,1,-0.0099,0.6923,0.915,-0.0923,0.0000
109.926,1,0.0035,0.6883,0.921,-0.0883,0.0000
110.020,1,0.0101,0.6834,0.921,-0.0834,0.0000
110.085,1,0.0151,0.6774,0.922,-0.0443,0.0000
110.131,1,0.0229,0.6713,0.921,-0.0168,0.0000
110.207,1,0.0295,0.6637,0.917,0.0000,0.0000
110.277,1,0.0374,0.6574,0.909,0.0000,0.0000
110.324,1,0.0425,0.6510,0.906,0.0000,0.0000
110.420,1,0.0461,0.6459,0.908,0.0000,0.0000
110.477,1,0.0493,0.6426,0.908,0.0000,0.0000
110.524,1,0.0520,0.6408,0.906,0.0000,0.0000
110.611,1,0.0555,0.6394,0.906,0.0000,0.0000
110.660,1,0.0573,0.6362,0.904,0.0000,0.0000
110.743,1,0.0583,0.6329,0.904,0.0000,0.0000
110.817,1,0.0572,0.6301,0.904,0.0000,0.0000
110.866,1,0.0564,0.6285,0.905,0.0000,0.0000
110.928,1,0.0552,0.6267,0.911,0.0000,0.0000
111.019,1,0.0521,0.6257,0.915,0.0000,0.0000
111.076,1,0.0480,0.6245,0.914,0.0000,0.0000
111.124,1,0.0467,0.6234,0.915,0.0000,0.0000
111.212,1,0.0496,0.6201,0.896,0.0000,0.0000
111.275,1,0.0426,0.6154,0.898,0.0000,0.0000
111.321,1,0.0314,0.6109,0.900,0.0000,0.0000
111.413,1,0.0153,0.6062,0.905,0.0000,0.0000
111.464,1,0.0034,0.6019,0.904,0.0000,0.0000
111.531,1,-0.0070,0.6001,0.906,0.0000,0.0000
111.603,1,-0.0148,0.5998,0.910,0.0000,0.0000
111.652,1,-0.0220,0.5995,0.899,0.0000,0.0000
111.757,1,-0.0301,0.5988,0.889,0.0000,0.0000
111.813,1,-0.0363,0.5977,0.888,0.0000,0.0000
111.865,1,-0.0438,0.5948,0.877,0.0000,0.0000
111.943,1,-0.0549,0.5938,0.876,0.0000,0.0000
111.990,1,-0.0633,0.5935,0.887,0.0000,0.0000
112.098,1,-0.0745,0.5937,0.884,0.0000,0.0000
112.157,1,-0.0900,0.5943,0.878,0.0000,0.0000
112.201,1,-0.1046,0.5951,0.881,0.0000,0.0000
112.254,1,-0.1150,0.5950,0.877,0.0000,0.0000
112.356,1,-0.1282,0.5968,0.880,0.0000,0.0613
112.408,1,-0.1443,0.5981,0.872,0.0000,0.0923
112.459,1,-0.1595,0.5998,0.864,0.0000,0.1228
112.537,1,-0.1815,0.6010,0.863,0.0000,0.1696
112.584,1,-0.2008,0.6010,0.877,0.0000,0.1976
112.676,1,-0.2142,0.6012,0.876,0.0000,0.2529
112.728,1,-0.2270,0.6011,0.878,0.0000,0.2724
112.793,1,-0.2398,0.6004,0.878,0.0000,0.2878
112.864,1,-0.2526,0.5985,0.883,0.0000,0.3031
112.919,1,-0.2630,0.5948,0.877,0.0000,0.3156
113.026,1,-0.2735,0.5925,0.869,0.0000,0.3282
113.077,1,-0.2809,0.5898,0.865,0.0000,0.3371
113.126,1,-0.2861,0.5869,0.861,0.0000,0.3433
113.184,1,-0.2919,0.5850,0.879,0.0000,0.3502
113.288,1,-0.2970,0.5834,0.886,0.0000,0.3564
113.351,1,-0.3023,0.5820,0.895,0.0000,0.3627
113.397,1,-0.3083,0.5813,0.894,0.0000,0.3699
113.451,1,-0.3142,0.5805,0.896,0.0000,0.3770
113.556,1,-0.3182,0.5798,0.896,0.0000,0.3818
113.607,1,-0.3204,0.5792,0.895,0.0000,0.3845
113.654,1,-0.3212,0.5786,0.896,0.0000,0.3854
113.733,1,-0.3213,0.5781,0.896,0.0000,0.3856
113.784,1,-0.3210,0.5777,0.895,0.0000,0.3852
113.920,1,-0.3211,0.5774,0.896,0.0000,0.3853
114.000,1,-0.3211,0.5772,0.897,0.0000,0.3853
114.044,1,-0.3221,0.5770,0.896,0.0000,0.3865
114.093,1,-0.3234,0.5768,0.897,0.0000,0.3881
114.166,1,-0.3239,0.5766,0.895,0.0000,0.3887
114.219,1,-0.3239,0.5761,0.894,0.0000,0.3887
114.309,1,-0.3247,0.5758,0.895,0.0000,0.3897
114.373,1,-0.3255,0.5753,0.895,0.0000,0.3906
114.421,1,-0.3259,0.5750,0.893,0.0000,0.3911
114.516,1,-0.3266,0.5748,0.892,0.0000,0.3919
114.578,1,-0.3276,0.5745,0.893,0.0000,0.3932
114.625,1,-0.3281,0.5742,0.891,0.0000,0.3937
114.684,1,-0.3284,0.5740,0.889,0.0000,0.3941
114.793,1,-0.3285,0.5738,0.889,0.0000,0.3942
114.854,1,-0.3287,0.5735,0.887,0.0000,0.3944
114.899,1,-0.3286,0.5733,0.884,0.0000,0.3944
114.945,1,-0.3293,0.5730,0.888,0.0000,0.3951
115.033,1,-0.3302,0.5728,0.890,0.0000,0.3962
115.090,1,-0.3310,0.5726,0.889,0.0000,0.3972
115.164,1,-0.3313,0.5724,0.886,0.0000,0.3975
115.211,1,-0.3317,0.5723,0.887,0.0000,0.3980
115.282,1,-0.3328,0.5721,0.890,0.0000,0.3993
115.373,1,-0.3338,0.5718,0.891,0.0000,0.4005
115.434,1,-0.3346,0.5715,0.889,0.0000,0.4015
115.479,1,-0.3358,0.5711,0.889,0.0000,0.4030
115.582,1,-0.3361,0.5710,0.887,0.0000,0.4033
115.662,1,-0.3372,0.5709,0.889,0.0000,0.4046
115.706,1,-0.3381,0.5709,0.889,0.0000,0.4058
115.813,1,-0.3399,0.5708,0.891,0.0000,0.4079
115.873,1,-0.3400,0.5708,0.890,0.0000,0.4080
115.918,1,-0.3410,0.5707,0.890,0.0000,0.4092
116.005,1,-0.3416,0.5707,0.891,0.0000,0.4100
116.052,1,-0.3408,0.5709,0.889,0.0000,0.4090
116.114,1,-0.3403,0.5711,0.889,0.0000,0.4084
116.221,1,-0.3405,0.5711,0.888,0.0000,0.4086
116.272,1,-0.3408,0.5710,0.888,0.0000,0.4089
116.318,1,-0.3407,0.5710,0.887,0.0000,0.4088
116.394,1,-0.3401,0.5711,0.888,0.0000,0.4082
116.456,1,-0.3409,0.5711,0.890,0.0000,0.4091
116.516,1,-0.3414,0.5710,0.890,0.0000,0.4097
116.588,1,-0.3418,0.5708,0.891,0.0000,0.4101
116.635,1,-0.3422,0.5706,0.891,0.0000,0.4106
116.683,1,-0.3426,0.5704,0.892,0.0000,0.4112
116.762,1,-0.3422,0.5704,0.891,0.0000,0.4106
116.833,1,-0.3421,0.5702,0.890,0.0000,0.4105
116.878,1,-0.3402,0.5703,0.887,0.0000,0.4083
117.000,1,-0.3388,0.5701,0.887,0.0000,0.4065
117.056,1,-0.3358,0.5695,0.886,0.0000,0.4030
117.099,1,-0.3295,0.5681,0.877,0.0000,0.3954
117.147,1,-0.3244,0.5672,0.879,0.0000,0.3893
117.210,1,-0.3204,0.5661,0.873,0.0000,0.3845
117.288,1,-0.3154,0.5652,0.873,0.0000,0.3785
117.340,1,-0.3115,0.5643,0.877,0.0000,0.3738
117.410,1,-0.3091,0.5639,0.879,0.0000,0.3710
117.521,1,-0.3066,0.5647,0.880,0.0000,0.3679
117.586,1,-0.3054,0.5659,0.883,0.0000,0.3665
117.634,1,-0.3037,0.5661,0.881,0.0000,0.3645
117.684,1,-0.2994,0.5652,0.876,0.0000,0.3593
117.736,1,-0.2967,0.5635,0.881,0.0000,0.3561
117.836,1,-0.2939,0.5616,0.881,0.0000,0.3526
117.906,1,-0.2922,0.5598,0.883,0.0000,0.3506
117.952,1,-0.2922,0.5581,0.888,0.0000,0.3506
118.002,1,-0.2920,0.5560,0.883,0.0000,0.3504
118.104,1,-0.2926,0.5540,0.884,0.0000,0.3512
118.153,1,-0.2939,0.5524,0.886,0.0000,0.3527
118.219,1,-0.2953,0.5508,0.886,0.0000,0.3544
118.269,1,-0.2969,0.5494,0.888,0.0000,0.3563
118.318,1,-0.2977,0.5483,0.887,0.0000,0.3572
118.369,1,-0.2990,0.5471,0.889,0.0000,0.3588
118.474,1,-0.3000,0.5464,0.890,0.0000,0.3600
118.533,1,-0.3008,0.5458,0.891,0.0000,0.3610
118.579,1,-0.3012,0.5451,0.891,0.0000,0.3614
118.676,1,-0.3018,0.5446,0.890,0.0000,0.3621
118.729,1,-0.3024,0.5439,0.891,0.0000,0.3629
118.777,1,-0.3034,0.5433,0.894,0.0000,0.3641
118.859,1,-0.3042,0.5427,0.893,0.0000,0.3650
118.923,1,-0.3043,0.5424,0.893,0.0000,0.3651
118.968,1,-0.3040,0.5422,0.892,0.0000,0.3649
119.054,1,-0.3039,0.5419,0.892,0.0000,0.3647
119.123,1,-0.3039,0.5414,0.891,0.0000,0.3646
119.184,1,-0.3040,0.5410,0.892,0.0000,0.3648
119.236,1,-0.3042,0.5406,0.892,0.0000,0.3651
119.369,1,-0.3047,0.5401,0.893,0.0000,0.3657
119.428,1,-0.3052,0.5393,0.892,0.0000,0.3662
119.472,1,-0.3059,0.5385,0.894,0.0000,0.3671
119.542,1,-0.3063,0.5381,0.894,0.0000,0.3675
119.627,1,-0.3063,0.5379,0.894,0.0000,0.3676
119.682,1,-0.3062,0.5380,0.895,0.0000,0.3675
119.734,1,-0.3061,0.5380,0.892,0.0000,0.3673
119.838,1,-0.3058,0.5379,0.892,0.0000,0.3670
119.892,1,-0.3054,0.5377,0.892,0.0000,0.3665
119.939,1,-0.3051,0.5375,0.891,0.0000,0.3662
120.038,1,-0.3048,0.5373,0.889,0.0000,0.3658
120.090,1,-0.3050,0.5371,0.891,0.0000,0.3660
120.137,1,-0.3050,0.5367,0.889,0.0000,0.3660
120.243,1,-0.3050,0.5363,0.891,0.0000,0.3660
120.306,1,-0.3050,0.5361,0.890,0.0000,0.3661
120.349,1,-0.3050,0.5359,0.891,0.0000,0.3661
120.403,1,-0.3051,0.5358,0.890,0.0000,0.3661
120.501,1,-0.3051,0.5357,0.890,0.0000,0.3661
120.561,1,-0.3049,0.5357,0.889,0.0000,0.3659
120.607,1,-0.3049,0.5356,0.889,0.0000,0.3659
120.695,1,-0.3047,0.5356,0.888,0.0000,0.3657
120.742,1,-0.3048,0.5356,0.889,0.0000,0.3658
120.794,1,-0.3048,0.5356,0.889,0.0000,0.3658
120.914,1,-0.3049,0.5355,0.890,0.0000,0.3658
120.985,1,-0.3052,0.5355,0.891,0.0000,0.3662
121.032,1,-0.3052,0.5354,0.891,0.0000,0.3663
121.132,1,-0.3051,0.5355,0.889,0.0000,0.3661
121.206,1,-0.3049,0.5354,0.890,0.0000,0.3659
121.253,1,-0.3049,0.5356,0.890,0.0000,0.3659
121.296,1,-0.3050,0.5358,0.890,0.0000,0.3660
121.393,1,-0.3050,0.5358,0.890,0.0000,0.3661
121.459,1,-0.3049,0.5357,0.889,0.0000,0.3659
121.512,1,-0.3049,0.5358,0.890,0.0000,0.3659
121.564,1,-0.3047,0.5359,0.888,0.0000,0.3657
121.646,1,-0.3043,0.5361,0.889,0.0000,0.3652
121.696,1,-0.3038,0.5361,0.888,0.0000,0.3646
121.802,1,-0.3034,0.5361,0.887,0.0000,0.3640
121.860,1,-0.3035,0.5361,0.888,0.0000,0.3642
121.912,1,-0.3035,0.5360,0.887,0.0000,0.3642
121.956,1,-0.3035,0.5359,0.888,0.0000,0.3642
122.070,1,-0.3041,0.5369,0.892,0.0000,0.3649
122.136,1,-0.3014,0.5405,0.882,0.0000,0.3616
122.187,1,-0.2972,0.5441,0.880,0.0000,0.3567
122.235,1,-0.2921,0.5486,0.866,0.0000,0.3505
122.323,1,-0.2742,0.5535,0.843,0.0000,0.3291
122.377,1,-0.2624,0.5588,0.856,0.0000,0.3149
122.425,1,-0.2514,0.5646,0.896,0.0000,0.3017
122.528,1,-0.2421,0.5693,0.911,0.0000,0.2905
122.608,1,-0.2261,0.5715,0.913,0.0000,0.2713
122.654,1,-0.2138,0.5747,0.913,0.0000,0.2566
122.704,1,-0.2019,0.5782,0.902,0.0000,0.2423
122.758,1,-0.1890,0.5810,0.903,0.0000,0.2268
122.856,1,-0.1723,0.5842,0.909,0.0000,0.2067
122.909,1,-0.1528,0.5882,0.910,0.0000,0.1833
122.958,1,-0.1370,0.5906,0.913,0.0000,0.1644
123.053,1,-0.1259,0.5944,0.916,0.0000,0.1510
123.106,1,-0.1185,0.5999,0.916,0.0000,0.1191
123.173,1,-0.1122,0.6067,0.914,0.0000,0.0793
123.240,1,-0.1070,0.6136,0.913,0.0000,0.0391
123.308,1,-0.1027,0.6196,0.904,0.0000,0.0000
123.363,1,-0.0971,0.6256,0.905,0.0000,0.0000
123.421,1,-0.0940,0.6302,0.902,0.0000,0.0000
123.469,1,-0.0864,0.6342,0.905,0.0000,0.0000
123.525,1,-0.0767,0.6361,0.909,0.0000,0.0000
123.632,1,-0.0664,0.6380,0.906,0.0000,0.0000
123.702,1,-0.0546,0.6386,0.901,0.0000,0.0000
123.759,1,-0.0400,0.6373,0.907,0.0000,0.0000
123.816,1,-0.0255,0.6358,0.907,0.0000,0.0000
123.888,1,-0.0126,0.6344,0.904,0.0000,0.0000
123.949,1,0.0014,0.6345,0.910,0.0000,0.0000
123.997,1,0.0173,0.6326,0.911,0.0000,0.0000
124.090,1,0.0327,0.6322,0.909,0.0000,0.0000
124.146,1,0.0460,0.6337,0.907,0.0000,0.0000
124.195,1,0.0558,0.6371,0.913,0.0000,0.0000
124.286,1,0.0622,0.6411,0.915,0.0000,0.0000
124.365,1,0.0661,0.6464,0.917,0.0000,0.0000
124.448,1,0.0681,0.6511,0.917,0.0000,0.0000
124.515,1,0.0687,0.6555,0.915,0.0000,0.0000
124.570,1,0.0684,0.6593,0.913,0.0000,0.0000
124.663,1,0.0676,0.6616,0.914,0.0000,0.0000
124.739,1,0.0649,0.6630,0.911,0.0000,0.0000
124.802,1,0.0605,0.6635,0.911,0.0000,0.0000
124.860,1,0.0522,0.6630,0.912,0.0000,0.0000
124.946,1,0.0468,0.6633,0.913,0.0000,0.0000
125.007,1,0.0451,0.6638,0.910,0.0000,0.0000
125.056,1,0.0478,0.6651,0.896,0.0000,0.0000
125.101,1,0.0504,0.6655,0.893,0.0000,0.0000
125.155,1,0.0541,0.6660,0.890,0.0000,0.0000
125.247,1,0.0609,0.6660,0.894,0.0000,0.0000
125.300,1,0.0685,0.6651,0.894,0.0000,0.0000
125.358,1,0.0749,0.6635,0.894,0.0000,0.0000
125.438,1,0.0810,0.6622,0.896,0.0000,0.0000
125.490,1,0.0858,0.6610,0.900,0.0000,0.0000
125.596,1,0.0895,0.6596,0.900,0.0000,0.0000
125.653,1,0.0935,0.6577,0.902,0.0000,0.0000
125.706,1,0.0979,0.6553,0.909,0.0000,0.0000
125.770,1,0.1021,0.6528,0.915,0.0000,0.0000
125.820,1,0.1059,0.6503,0.917,0.0000,0.0000
125.933,1,0.1095,0.6480,0.920,0.0000,0.0000
126.027,1,0.1114,0.6459,0.924,0.0000,0.0000
126.078,1,0.1128,0.6448,0.925,0.0000,0.0000
126.125,1,0.1143,0.6446,0.925,0.0000,0.0000
126.220,1,0.1155,0.6443,0.925,0.0000,0.0000
126.278,1,0.1160,0.6443,0.924,0.0000,0.0000
126.325,1,0.1156,0.6445,0.923,0.0000,0.0000
126.410,1,0.1149,0.6445,0.922,0.0000,0.0000
126.461,1,0.1143,0.6445,0.920,0.0000,0.0000
126.521,1,0.1137,0.6439,0.919,0.0000,0.0000
126.594,1,0.1138,0.6433,0.919,0.0000,0.0000
126.685,1,0.1139,0.6431,0.920,0.0000,0.0000
126.760,1,0.1134,0.6430,0.919,0.0000,0.0000
126.820,1,0.1128,0.6432,0.919,0.0000,0.0000
126.869,1,0.1123,0.6435,0.918,0.0000,0.0000
126.917,1,0.1119,0.6436,0.917,0.0000,0.0000
126.991,1,0.1115,0.6436,0.917,0.0000,0.0000
127.076,1,0.1106,0.6434,0.916,0.0000,0.0000
127.139,1,0.1097,0.6433,0.916,0.0000,0.0000
127.191,1,0.1089,0.6430,0.914,0.0000,0.0000
127.256,1,0.1082,0.6430,0.913,0.0000,0.0000
127.373,1,0.1083,0.6430,0.913,0.0000,0.0000
127.441,1,0.1091,0.6427,0.912,0.0000,0.0000
127.483,1,0.1100,0.6420,0.912,0.0000,0.0000
127.571,1,0.1107,0.6409,0.912,0.0000,0.0000
127.634,1,0.1112,0.6399,0.912,0.0000,0.0000
127.684,1,0.1106,0.6388,0.911,0.0000,0.0000
127.783,1,0.1091,0.6379,0.910,0.0000,0.0000
127.844,1,0.1075,0.6372,0.910,0.0000,0.0000
127.905,1,0.1062,0.6369,0.909,0.0000,0.0000
127.953,1,0.1055,0.6368,0.907,0.0000,0.0000
128.023,1,0.1043,0.6369,0.904,0.0000,0.0000
128.102,1,0.1042,0.6379,0.904,0.0000,0.0000
128.171,1,0.1039,0.6385,0.904,0.0000,0.0000
128.219,1,0.1036,0.6385,0.905,0.0000,0.0000
128.351,1,0.1031,0.6386,0.905,0.0000,0.0000
128.412,1,0.1024,0.6387,0.904,0.0000,0.0000
128.465,1,0.1023,0.6387,0.904,0.0000,0.0000
128.513,1,0.1012,0.6389,0.905,0.0000,0.0000
128.645,1,0.1004,0.6389,0.905,0.0000,0.0000
128.697,1,0.0997,0.6390,0.905,0.0000,0.0000
128.752,1,0.0993,0.6390,0.905,0.0000,0.0000
128.822,1,0.0991,0.6389,0.905,0.0000,0.0000
128.909,1,0.0991,0.6389,0.906,0.0000,0.0000
128.965,1,0.0995,0.6389,0.907,0.0000,0.0000
129.022,1,0.0994,0.6390,0.906,0.0000,0.0000
129.087,1,0.0994,0.6391,0.907,0.0000,0.0000
129.149,1,0.0991,0.6391,0.907,0.0000,0.0000
129.249,1,0.0993,0.6392,0.905,0.0000,0.0000
129.307,1,0.0993,0.6391,0.905,0.0000,0.0000
129.350,1,0.0993,0.6392,0.906,0.0000,0.0000
129.437,1,0.0994,0.6392,0.907,0.0000,0.0000
129.505,1,0.0993,0.6393,0.906,0.0000,0.0000
129.553,1,0.0992,0.6393,0.905,0.0000,0.0000
129.623,1,0.0992,0.6393,0.906,0.0000,0.0000
129.672,1,0.0993,0.6394,0.906,0.0000,0.0000
129.786,1,0.0994,0.6393,0.906,0.0000,0.0000
129.856,1,0.0995,0.6393,0.906,0.0000,0.0000
129.912,1,0.1001,0.6392,0.905,0.0000,0.0000
