rollout,segment,t,vx_cmd,vy_cmd,wz_cmd,vx_med,wz_med,tilt_rad,height,power_W,tau_max
1,0,1.122,0.0,0.0,0.0,-0.0043,0.0231,0.0127,0.2671,99.47,12.24
1,0,1.145,0.0,0.0,0.0,-0.0065,0.0327,0.0419,0.2692,22.06,13.48
1,0,1.163,0.0,0.0,0.0,-0.0023,-0.0274,0.0131,0.2689,43.52,11.53
1,0,1.184,0.0,0.0,0.0,-0.0009,-0.0066,0.0179,0.2689,38.81,9.19
1,0,1.204,0.0,0.0,0.0,-0.0181,-0.0014,0.0023,0.2685,29.42,6.99
1,0,1.223,0.0,0.0,0.0,-0.0272,0.0489,0.0439,0.2680,95.87,8.73
1,0,1.243,0.0,0.0,0.0,-0.0116,0.0417,0.0564,0.2696,17.19,6.70
1,0,1.264,0.0,0.0,0.0,-0.0136,-0.0270,0.0021,0.2675,95.06,13.73
1,0,1.283,0.0,0.0,0.0,-0.0067,-0.0423,0.0432,0.2712,71.19,9.71
1,0,1.303,0.0,0.0,0.0,-0.0074,-0.0303,0.0344,0.2708,37.69,5.58
1,0,1.324,0.0,0.0,0.0,-0.0158,0.0493,0.0195,0.2695,43.35,9.86
1,0,1.345,0.0,0.0,0.0,-0.0221,0.0282,0.0275,0.2728,24.85,8.48
1,0,1.363,0.0,0.0,0.0,-0.0152,-0.0062,0.0084,0.2725,10.75,10.12
1,0,1.384,0.0,0.0,0.0,-0.0168,-0.0021,0.0228,0.2709,6.18,7.42
1,0,1.402,0.0,0.0,0.0,-0.0469,-0.0059,0.0091,0.2703,14.53,12.04
1,0,1.425,0.0,0.0,0.0,-0.0363,-0.0047,0.0125,0.2699,4.73,6.75
1,0,1.443,0.0,0.0,0.0,-0.0472,-0.0056,0.0093,0.2698,2.82,10.04
1,0,1.463,0.0,0.0,0.0,-0.0306,0.0014,0.0121,0.2696,14.36,6.47
1,0,1.483,0.0,0.0,0.0,-0.0553,-0.0027,0.0154,0.2693,4.10,8.74
1,0,1.502,0.0,0.0,0.0,-0.0533,-0.0073,0.0035,0.2687,9.93,7.50
1,0,1.524,0.0,0.0,0.0,-0.0400,-0.0043,0.0080,0.2684,3.93,8.71
1,0,1.546,0.0,0.0,0.0,-0.0317,0.0070,0.0041,0.2680,7.31,7.89
1,0,1.564,0.0,0.0,0.0,-0.0423,0.0012,0.0094,0.2678,3.18,7.49
1,0,1.582,0.0,0.0,0.0,-0.0390,-0.0110,0.0053,0.2674,3.69,7.90
1,0,1.603,0.0,0.0,0.0,-0.0401,-0.0077,0.0003,0.2670,2.95,6.04
1,0,1.623,0.0,0.0,0.0,-0.0391,-0.0019,0.0014,0.2667,2.20,6.50
