t,visible,lateral,tamano,confianza,vx,wz
52.869,1,0.1806,0.7678,0.907,-0.0795,-0.0388
52.915,1,0.1476,0.7756,0.897,-0.1069,-0.0114
52.967,1,0.1132,0.7404,0.903,-0.1385,0.0000
53.036,1,0.1132,0.7305,0.888,-0.1798,0.0000
53.105,1,0.0994,0.7263,0.926,-0.2000,0.0000
53.167,1,0.0928,0.7152,0.901,-0.2000,0.0000
53.235,1,0.0874,0.7187,0.911,-0.2000,0.0000
53.303,1,0.0819,0.7093,0.907,-0.2000,0.0000
53.369,1,0.0783,0.7098,0.912,-0.2000,0.0000
53.436,1,0.0719,0.6998,0.903,-0.1598,0.0000
53.500,1,0.0679,0.6923,0.901,-0.1215,0.0000
53.568,1,0.0588,0.6848,0.887,-0.0806,0.0000
53.635,1,0.0504,0.6743,0.892,-0.0402,0.0000
53.701,1,0.0418,0.6697,0.885,0.0000,0.0000
53.767,1,0.0385,0.6559,0.893,0.0000,0.0000
53.837,1,0.0379,0.6468,0.878,0.0000,0.0000
53.901,1,0.0422,0.6330,0.893,0.0000,0.0000
53.968,1,0.0462,0.6251,0.888,0.0000,0.0000
54.032,1,0.0496,0.6185,0.878,0.0000,0.0000
54.100,1,0.0376,0.6135,0.859,0.0000,0.0000
54.168,1,0.0295,0.6120,0.846,0.0000,0.0000
54.232,1,0.0305,0.6087,0.856,0.0000,0.0000
54.301,1,0.0258,0.6084,0.850,0.0000,0.0000
54.367,1,0.0305,0.6052,0.864,0.0000,0.0000
54.432,1,0.0345,0.6031,0.857,0.0000,0.0000
54.500,1,0.0412,0.5998,0.865,0.0000,0.0000
54.564,1,0.0465,0.5941,0.880,0.0000,0.0000
54.609,1,0.0490,0.5904,0.880,0.0000,0.0000
54.663,1,0.0454,0.5845,0.883,0.0000,0.0000
54.731,1,0.0449,0.5795,0.881,0.0000,0.0000
54.800,1,0.0406,0.5736,0.874,0.0000,0.0000
54.864,1,0.0379,0.5667,0.877,0.0000,0.0000
54.932,1,0.0381,0.5642,0.873,0.0000,0.0000
54.999,1,0.0345,0.5588,0.861,0.0000,0.0000
55.064,1,0.0345,0.5566,0.864,0.0000,0.0000
55.131,1,0.0334,0.5520,0.860,0.0000,0.0000
55.196,1,0.0332,0.5498,0.854,0.0000,0.0000
55.264,1,0.0274,0.5457,0.836,0.0000,0.0000
55.332,1,0.0294,0.5443,0.823,0.0000,0.0000
55.396,1,0.0368,0.5423,0.853,0.0000,0.0000
55.463,1,0.0407,0.5410,0.856,0.0000,0.0000
55.532,1,0.0446,0.5409,0.863,0.0000,0.0000
55.597,1,0.0456,0.5408,0.862,0.0000,0.0000
55.664,1,0.0444,0.5410,0.856,0.0000,0.0000
55.728,1,0.0442,0.5410,0.860,0.0000,0.0000
55.796,1,0.0404,0.5423,0.845,0.0000,0.0000
55.864,1,0.0406,0.5429,0.855,0.0000,0.0000
55.928,1,0.0189,0.5436,0.828,0.0000,0.0000
55.996,1,0.0173,0.5451,0.828,0.0000,0.0000
56.064,1,0.0212,0.5467,0.835,0.0000,0.0000
56.128,1,0.0274,0.5489,0.849,0.0000,0.0000
56.196,1,0.0256,0.5486,0.844,0.0000,0.0000
56.261,1,0.0262,0.5495,0.856,0.0000,0.0000
56.307,1,0.0285,0.5492,0.870,0.0000,0.0000
56.359,1,0.0293,0.5481,0.865,0.0000,0.0000
56.428,1,0.0288,0.5459,0.857,0.0000,0.0000
56.495,1,0.0278,0.5436,0.853,0.0000,0.0000
56.560,1,0.0264,0.5423,0.857,0.0000,0.0000
56.628,1,0.0248,0.5414,0.861,0.0000,0.0000
56.695,1,0.0257,0.5413,0.867,0.0000,0.0000
56.760,1,0.0297,0.5409,0.889,0.0000,0.0000
56.828,1,0.0346,0.5410,0.891,0.0000,0.0000
56.892,1,0.0382,0.5410,0.899,0.0000,0.0000
56.960,1,0.0394,0.5400,0.896,0.0000,0.0000
57.028,1,0.0412,0.5374,0.901,0.0000,0.0000
57.091,1,0.0417,0.5339,0.902,0.0000,0.0000
57.160,1,0.0416,0.5309,0.903,0.0000,0.0000
57.229,1,0.0418,0.5282,0.902,0.0000,0.0000
57.292,1,0.0422,0.5259,0.901,0.0000,0.0000
57.361,1,0.0423,0.5230,0.902,0.0000,0.0000
57.424,1,0.0421,0.5199,0.903,0.0000,0.0000
57.492,1,0.0422,0.5171,0.904,0.0000,0.0000
57.559,1,0.0425,0.5147,0.906,0.0000,0.0000
57.624,1,0.0430,0.5129,0.906,0.0000,0.0000
57.692,1,0.0430,0.5113,0.906,0.0000,0.0000
57.761,1,0.0424,0.5100,0.905,0.0000,0.0000
57.824,1,0.0418,0.5089,0.905,0.0000,0.0000
57.892,1,0.0409,0.5081,0.905,0.0000,0.0000
57.956,1,0.0402,0.5074,0.905,0.0000,0.0000
58.002,1,0.0394,0.5069,0.904,0.0000,0.0000
58.055,1,0.0385,0.5064,0.905,0.0000,0.0000
58.124,1,0.0373,0.5062,0.904,0.0000,0.0000
58.192,1,0.0365,0.5057,0.903,0.0000,0.0000
58.256,1,0.0363,0.5055,0.904,0.0000,0.0000
58.324,1,0.0359,0.5055,0.904,0.0000,0.0000
58.392,1,0.0359,0.5055,0.904,0.0000,0.0000
58.456,1,0.0362,0.5055,0.904,0.0000,0.0000
58.524,1,0.0365,0.5056,0.903,0.0000,0.0000
58.588,1,0.0361,0.5057,0.902,0.0000,0.0000
58.656,1,0.0359,0.5059,0.902,0.0000,0.0000
58.724,1,0.0360,0.5062,0.901,0.0000,0.0000
58.788,1,0.0363,0.5064,0.902,0.0000,0.0000
58.856,1,0.0367,0.5066,0.901,0.0000,0.0000
58.924,1,0.0370,0.5068,0.900,0.0000,0.0000
58.988,1,0.0372,0.5071,0.899,0.0000,0.0000
59.056,1,0.0373,0.5075,0.897,0.0000,0.0000
59.121,1,0.0365,0.5081,0.897,0.0000,0.0000
59.189,1,0.0349,0.5091,0.896,0.0000,0.0000
59.255,1,0.0323,0.5104,0.896,0.0000,0.0000
59.320,1,0.0297,0.5119,0.888,0.0000,0.0000
59.388,1,0.0260,0.5142,0.888,0.0000,0.0000
59.457,1,0.0212,0.5174,0.883,0.0000,0.0000
59.520,1,0.0154,0.5213,0.877,0.0000,0.0000
59.588,1,0.0119,0.5243,0.871,0.0000,0.0000
59.652,1,0.0119,0.5261,0.888,0.0000,0.0000
59.698,1,0.0121,0.5268,0.901,0.0000,0.0000
59.751,1,0.0105,0.5259,0.898,0.0000,0.0000
59.820,1,0.0078,0.5251,0.890,0.0000,0.0000
59.888,1,0.0075,0.5279,0.890,0.0000,0.0000
59.952,1,0.0118,0.5365,0.892,0.0000,0.0000
60.020,1,0.0157,0.5485,0.894,0.0000,0.0000
