t,visible,lateral,tamano,confianza,vx,wz
31.298,1,-0.0706,0.4131,0.900,0.2617,0.0000
31.338,1,-0.0704,0.4129,0.902,0.2620,0.0000
31.423,1,-0.0704,0.4130,0.900,0.2619,0.0000
31.511,1,-0.0703,0.4128,0.900,0.2620,0.0000
31.565,1,-0.0704,0.4128,0.899,0.2620,0.0000
31.618,1,-0.0705,0.4128,0.900,0.2621,0.0000
31.686,1,-0.0702,0.4129,0.900,0.2619,0.0000
31.750,1,-0.0701,0.4132,0.901,0.2615,0.0000
31.820,1,-0.0698,0.4133,0.902,0.2614,0.0000
31.867,1,-0.0696,0.4133,0.902,0.2614,0.0000
31.956,1,-0.0696,0.4131,0.901,0.2616,0.0000
32.027,1,-0.0696,0.4131,0.899,0.2617,0.0000
32.078,1,-0.0695,0.4128,0.898,0.2621,0.0000
32.149,1,-0.0702,0.4117,0.892,0.2636,0.0000
32.217,1,-0.0717,0.4109,0.889,0.2647,0.0000
32.282,1,-0.0742,0.4099,0.886,0.2662,0.0000
32.350,1,-0.0774,0.4086,0.882,0.2680,0.0000
32.415,1,-0.0816,0.4061,0.884,0.2715,0.0000
32.481,1,-0.0863,0.4042,0.884,0.2741,0.0000
32.550,1,-0.0919,0.4024,0.888,0.2767,0.0000
32.615,1,-0.0947,0.4004,0.890,0.2795,0.0000
32.682,1,-0.0973,0.3990,0.898,0.2814,0.0000
32.750,1,-0.0996,0.3978,0.902,0.2830,0.0000
32.814,1,-0.1009,0.3970,0.901,0.2842,0.0000
32.882,1,-0.1018,0.3963,0.900,0.2851,0.0000
32.946,1,-0.1026,0.3959,0.901,0.2858,0.0000
32.997,1,-0.1032,0.3956,0.902,0.2862,0.0000
33.048,1,-0.1038,0.3955,0.902,0.2863,0.0000
33.114,1,-0.1042,0.3950,0.904,0.2870,0.0000
33.182,1,-0.1050,0.3939,0.904,0.2886,0.0000
33.246,1,-0.1051,0.3934,0.904,0.2892,0.0000
33.314,1,-0.1047,0.3934,0.905,0.2892,0.0000
33.381,1,-0.1039,0.3936,0.905,0.2889,0.0000
33.447,1,-0.1027,0.3935,0.904,0.2891,0.0000
33.513,1,-0.1014,0.3933,0.905,0.2894,0.0000
33.578,1,-0.1002,0.3937,0.905,0.2888,0.0000
33.646,1,-0.0988,0.3938,0.901,0.2887,0.0000
33.714,1,-0.0976,0.3941,0.899,0.2883,0.0000
33.778,1,-0.0961,0.3948,0.894,0.2872,0.0000
33.845,1,-0.0945,0.3956,0.890,0.2862,0.0000
33.914,1,-0.0909,0.3960,0.878,0.2856,0.0000
33.964,1,-0.0876,0.3962,0.871,0.2854,0.0000
34.050,1,-0.0846,0.3961,0.861,0.2854,0.0000
34.119,1,-0.0805,0.3960,0.866,0.2855,0.0000
34.168,1,-0.0741,0.3954,0.870,0.2865,0.0000
34.274,1,-0.0693,0.3949,0.878,0.2871,0.0000
34.330,1,-0.0650,0.3947,0.877,0.2874,0.0000
34.382,1,-0.0602,0.3948,0.882,0.2873,0.0000
34.446,1,-0.0558,0.3948,0.884,0.2873,0.0000
34.510,1,-0.0517,0.3948,0.891,0.2872,0.0000
34.578,1,-0.0489,0.3948,0.895,0.2873,0.0000
34.642,1,-0.0469,0.3947,0.899,0.2874,0.0000
34.696,1,-0.0454,0.3948,0.898,0.2873,0.0000
34.748,1,-0.0446,0.3949,0.895,0.2871,0.0000
34.810,1,-0.0438,0.3949,0.897,0.2872,0.0000
34.867,1,-0.0431,0.3949,0.899,0.2872,0.0000
35.058,1,-0.0427,0.3947,0.898,0.2874,0.0000
35.110,1,-0.0424,0.3948,0.899,0.2873,0.0000
35.178,1,-0.0425,0.3945,0.899,0.2877,0.0000
35.241,1,-0.0429,0.3941,0.899,0.2883,0.0000
35.309,1,-0.0436,0.3937,0.896,0.2888,0.0000
35.374,1,-0.0459,0.3937,0.883,0.2888,0.0000
35.443,1,-0.0489,0.3939,0.877,0.2885,0.0000
35.511,1,-0.0534,0.3943,0.870,0.2879,0.0000
35.575,1,-0.0602,0.3946,0.865,0.2876,0.0000
35.643,1,-0.0649,0.3945,0.866,0.2877,0.0000
35.710,1,-0.0704,0.3943,0.870,0.2879,0.0000
35.761,1,-0.0751,0.3936,0.873,0.2890,0.0000
35.871,1,-0.0778,0.3919,0.873,0.2913,0.0000
35.949,1,-0.0792,0.3903,0.877,0.2935,0.0000
36.001,1,-0.0816,0.3891,0.875,0.2953,0.0000
36.054,1,-0.0866,0.3856,0.876,0.3002,0.0000
36.107,1,-0.0914,0.3828,0.882,0.3041,0.0000
36.174,1,-0.0956,0.3807,0.884,0.3070,0.0000
36.241,1,-0.0990,0.3794,0.881,0.3089,0.0000
36.307,1,-0.1004,0.3794,0.880,0.3088,0.0000
36.375,1,-0.1029,0.3803,0.880,0.3076,0.0000
36.425,1,-0.1043,0.3810,0.883,0.3066,0.0000
36.534,1,-0.1052,0.3814,0.882,0.3060,0.0000
36.614,1,-0.1046,0.3815,0.884,0.3059,0.0000
36.667,1,-0.1043,0.3818,0.887,0.3055,0.0000
36.721,1,-0.1046,0.3816,0.893,0.3058,0.0000
36.775,1,-0.1065,0.3813,0.896,0.3061,0.0000
36.839,1,-0.1102,0.3809,0.900,0.3067,0.0000
36.906,1,-0.1158,0.3811,0.897,0.3064,0.0000
36.970,1,-0.1236,0.3810,0.893,0.3066,0.0000
37.039,1,-0.1302,0.3812,0.884,0.3063,0.0000
37.106,1,-0.1381,0.3815,0.877,0.3059,0.0000
37.170,1,-0.1469,0.3829,0.878,0.3039,0.0000
37.237,1,-0.1551,0.3829,0.885,0.3040,0.0404
37.307,1,-0.1621,0.3810,0.890,0.3066,0.0822
37.372,1,-0.1672,0.3811,0.891,0.3065,0.1212
37.438,1,-0.1714,0.3813,0.890,0.3062,0.1612
37.503,1,-0.1753,0.3819,0.889,0.3054,0.1997
37.556,1,-0.1781,0.3823,0.888,0.3048,0.2318
37.594,1,-0.1796,0.3824,0.889,0.3047,0.2500
37.669,1,-0.1806,0.3825,0.888,0.3045,0.2500
37.738,1,-0.1811,0.3826,0.887,0.3043,0.2500
37.802,1,-0.1812,0.3829,0.895,0.3039,0.2500
37.871,1,-0.1811,0.3832,0.899,0.3035,0.2500
37.935,1,-0.1809,0.3834,0.898,0.3033,0.2500
38.002,1,-0.1808,0.3835,0.898,0.3031,0.2500
38.070,1,-0.1806,0.3838,0.899,0.3027,0.2500
38.135,1,-0.1806,0.3839,0.898,0.3025,0.2500
38.204,1,-0.1806,0.3839,0.897,0.3025,0.2500
38.270,1,-0.1805,0.3840,0.897,0.3024,0.2500
38.335,1,-0.1804,0.3841,0.897,0.3023,0.2500
38.402,1,-0.1804,0.3842,0.898,0.3021,0.2500
38.470,1,-0.1805,0.3845,0.899,0.3018,0.2500
38.535,1,-0.1806,0.3845,0.898,0.3018,0.2500
38.602,1,-0.1809,0.3846,0.899,0.3015,0.2500
38.666,1,-0.1812,0.3848,0.899,0.3013,0.2500
38.734,1,-0.1814,0.3848,0.904,0.3013,0.2500
38.802,1,-0.1809,0.3839,0.904,0.3025,0.2500
38.866,1,-0.1795,0.3828,0.880,0.3041,0.2500
38.933,1,-0.1739,0.3819,0.874,0.3053,0.2500
39.002,1,-0.1645,0.3811,0.872,0.3064,0.2500
39.066,1,-0.1537,0.3804,0.885,0.3075,0.2500
39.134,1,-0.1409,0.3809,0.889,0.3067,0.2090
39.198,1,-0.1284,0.3821,0.892,0.3051,0.1708
39.250,1,-0.1194,0.3832,0.893,0.3036,0.1395
39.302,1,-0.1121,0.3838,0.895,0.3027,0.1080
39.367,1,-0.1060,0.3845,0.893,0.3017,0.0690
39.433,1,-0.1023,0.3850,0.893,0.3010,0.0297
39.497,1,-0.1005,0.3858,0.890,0.2999,0.0000
39.564,1,-0.0988,0.3862,0.890,0.2993,0.0000
39.634,1,-0.0977,0.3864,0.890,0.2991,0.0000
39.698,1,-0.0965,0.3858,0.888,0.2999,0.0000
39.766,1,-0.0944,0.3853,0.887,0.3006,0.0000
39.830,1,-0.0908,0.3855,0.886,0.3003,0.0000
39.896,1,-0.0884,0.3859,0.878,0.2997,0.0000
39.967,1,-0.0864,0.3862,0.864,0.2993,0.0000
40.030,1,-0.0805,0.3868,0.857,0.2985,0.0000
40.097,1,-0.0704,0.3872,0.859,0.2979,0.0000
40.166,1,-0.0655,0.3877,0.872,0.2973,0.0000
40.230,1,-0.0611,0.3881,0.867,0.2967,0.0000
40.297,1,-0.0541,0.3888,0.858,0.2957,0.0000
40.361,1,-0.0486,0.3894,0.869,0.2949,0.0000
40.429,1,-0.0443,0.3903,0.880,0.2936,0.0000
40.497,1,-0.0417,0.3908,0.871,0.2929,0.0000
40.562,1,-0.0400,0.3912,0.868,0.2923,0.0000
40.629,1,-0.0395,0.3918,0.857,0.2915,0.0000
40.696,1,-0.0394,0.3921,0.866,0.2911,0.0000
40.762,1,-0.0408,0.3922,0.873,0.2909,0.0000
40.831,1,-0.0421,0.3925,0.895,0.2906,0.0000
40.895,1,-0.0448,0.3925,0.897,0.2906,0.0000
40.948,1,-0.0471,0.3917,0.899,0.2917,0.0000
41.001,1,-0.0540,0.3917,0.894,0.2916,0.0000
41.061,1,-0.0616,0.3923,0.890,0.2908,0.0000
41.128,1,-0.0716,0.3928,0.889,0.2901,0.0000
41.194,1,-0.0785,0.3944,0.901,0.2878,0.0000
41.262,1,-0.0861,0.3971,0.908,0.2841,0.0000
41.330,1,-0.0920,0.4003,0.894,0.2796,0.0000
41.395,1,-0.0967,0.4057,0.891,0.2720,0.0000
41.463,1,-0.0998,0.4102,0.893,0.2657,0.0000
41.527,1,-0.1021,0.4146,0.893,0.2596,0.0000
41.591,1,-0.1035,0.4181,0.896,0.2547,0.0000
41.661,1,-0.1042,0.4219,0.899,0.2493,0.0000
41.726,1,-0.1030,0.4272,0.897,0.2420,0.0000
41.793,1,-0.1027,0.4338,0.881,0.2326,0.0000
41.863,1,-0.1021,0.4411,0.878,0.2225,0.0000
41.927,1,-0.1025,0.4462,0.888,0.2154,0.0000
41.994,1,-0.1029,0.4499,0.886,0.2101,0.0000
42.058,1,-0.1036,0.4532,0.876,0.2056,0.0000
42.126,1,-0.1034,0.4562,0.874,0.2013,0.0000
42.195,1,-0.1023,0.4622,0.879,0.2000,0.0000
42.259,1,-0.1040,0.4697,0.873,0.2000,0.0000
42.327,1,-0.1071,0.4764,0.877,0.2000,0.0000
42.394,1,-0.1077,0.4844,0.879,0.2000,0.0000
42.458,1,-0.1087,0.4917,0.887,0.2000,0.0000
42.527,1,-0.1112,0.5003,0.887,0.1588,0.0000
42.591,1,-0.1140,0.5083,0.888,0.1206,0.0000
42.644,1,-0.1160,0.5144,0.888,0.0886,0.0000
42.697,1,-0.1158,0.5191,0.891,0.0567,0.0000
42.758,1,-0.1130,0.5230,0.895,0.0201,0.0000
42.824,1,-0.1085,0.5277,0.897,0.0000,0.0000
42.891,1,-0.1038,0.5330,0.897,0.0000,0.0000
42.959,1,-0.1015,0.5395,0.891,0.0000,0.0000
43.027,1,-0.1029,0.5484,0.900,0.0000,0.0000
43.092,1,-0.1053,0.5551,0.901,0.0000,0.0000
43.159,1,-0.1090,0.5613,0.892,0.0000,0.0000
43.222,1,-0.1136,0.5670,0.891,0.0000,0.0000
43.290,1,-0.1204,0.5706,0.893,0.0000,0.0000
43.358,1,-0.1275,0.5733,0.896,0.0000,0.0000
43.422,1,-0.1354,0.5750,0.898,0.0000,0.0000
43.489,1,-0.1431,0.5766,0.897,0.0000,0.0000
43.556,1,-0.1507,0.5790,0.897,0.0000,0.0401
43.622,1,-0.1584,0.5831,0.900,0.0000,0.0799
43.690,1,-0.1654,0.5863,0.901,0.0000,0.1204
43.756,1,-0.1740,0.5886,0.904,0.0000,0.1598
43.886,1,-0.1831,0.5909,0.904,0.0000,0.2379
43.938,1,-0.1925,0.5924,0.903,0.0000,0.2500
43.992,1,-0.2028,0.5935,0.906,0.0000,0.2500
44.054,1,-0.2097,0.5950,0.909,0.0000,0.2517
44.121,1,-0.2137,0.5961,0.910,0.0000,0.2565
44.190,1,-0.2148,0.5970,0.908,0.0000,0.2577
44.254,1,-0.2123,0.5982,0.905,0.0000,0.2548
44.322,1,-0.2052,0.6000,0.905,0.0000,0.2500
44.385,1,-0.1994,0.6017,0.907,0.0000,0.2500
44.452,1,-0.1948,0.6029,0.910,0.0000,0.2500
44.522,1,-0.1905,0.6035,0.909,0.0000,0.2500
44.586,1,-0.1863,0.6047,0.912,0.0000,0.2500
44.654,1,-0.1819,0.6061,0.915,0.0000,0.2500
44.722,1,-0.1764,0.6083,0.909,0.0000,0.2500
44.786,1,-0.1650,0.6098,0.908,0.0000,0.2500
44.853,1,-0.1530,0.6157,0.906,0.0000,0.2500
44.920,1,-0.1400,0.6192,0.906,0.0000,0.2100
44.987,1,-0.1233,0.6231,0.909,0.0000,0.1695
45.055,1,-0.1086,0.6267,0.918,0.0000,0.1292
45.119,1,-0.0973,0.6316,0.923,0.0000,0.0905
45.186,1,-0.0893,0.6366,0.925,0.0000,0.0501
45.255,1,-0.0845,0.6405,0.925,0.0000,0.0091
45.319,1,-0.0831,0.6458,0.921,0.0000,0.0000
45.387,1,-0.0858,0.6535,0.922,0.0000,0.0000
45.450,1,-0.0909,0.6594,0.924,0.0000,0.0000
45.518,1,-0.0975,0.6686,0.929,0.0000,0.0000
45.586,1,-0.1071,0.6805,0.928,0.0000,0.0000
45.639,1,-0.1192,0.6930,0.926,0.0000,0.0000
45.745,1,-0.1351,0.7054,0.924,-0.0638,0.0000
45.831,1,-0.1522,0.7200,0.925,-0.1153,0.0515
45.899,1,-0.1665,0.7336,0.924,-0.1559,0.0921
45.952,1,-0.1796,0.7479,0.931,-0.1879,0.1241
46.047,1,-0.1861,0.7635,0.933,-0.2289,0.1809
46.100,1,-0.1855,0.7759,0.933,-0.2463,0.2127
46.152,1,-0.1793,0.7869,0.934,-0.2616,0.2440
46.217,1,-0.1695,0.7957,0.928,-0.2740,0.2500
46.281,1,-0.1558,0.8066,0.919,-0.2893,0.2500
46.348,1,-0.1394,0.8205,0.925,-0.3087,0.2098
46.417,1,-0.1213,0.8332,0.929,-0.3265,0.1683
46.482,1,-0.1040,0.8456,0.935,-0.3438,0.1293
46.536,1,-0.0844,0.8587,0.933,-0.3622,0.0968
46.640,1,-0.0664,0.8727,0.937,-0.3818,0.0344
46.698,1,-0.0479,0.8869,0.935,-0.4000,0.0000
46.752,1,-0.0370,0.9019,0.942,-0.4000,0.0000
46.814,1,-0.0324,0.9172,0.945,-0.4000,0.0000
46.881,1,-0.0344,0.9326,0.939,-0.4000,0.0000
46.950,1,-0.0411,0.9520,0.937,-0.4000,0.0000
47.015,1,-0.0524,0.9688,0.937,-0.4000,0.0000
47.082,1,-0.0721,0.9781,0.929,-0.4000,0.0000
47.147,1,-0.0920,0.9837,0.925,-0.4000,0.0000
47.214,1,-0.1116,0.9847,0.925,-0.4000,0.0000
47.282,1,-0.1282,0.9851,0.928,-0.4000,0.0000
47.347,1,-0.1386,0.9857,0.927,-0.4000,0.0000
47.414,1,-0.1425,0.9864,0.922,-0.4000,0.0000
47.482,1,-0.1379,0.9865,0.924,-0.4000,0.0000
47.546,1,-0.1287,0.9889,0.925,-0.4000,0.0000
47.614,1,-0.1229,0.9925,0.927,-0.4000,0.0000
47.677,1,-0.1255,0.9922,0.925,-0.4000,0.0000
47.731,1,-0.1301,0.9900,0.926,-0.4000,0.0000
47.786,1,-0.1454,0.9855,0.920,-0.4000,0.0000
47.846,1,-0.1649,0.9772,0.921,-0.4000,0.0360
47.913,1,-0.1891,0.9651,0.934,-0.4000,0.0761
47.978,1,-0.2179,0.9503,0.934,-0.4000,0.1153
48.047,1,-0.2527,0.9380,0.929,-0.4000,0.1567
48.110,1,-0.2948,0.9285,0.930,-0.4000,0.1940
48.178,1,-0.3381,0.9190,0.935,-0.4000,0.2351
48.245,1,-0.3808,0.9134,0.937,-0.4000,0.2756
48.311,1,-0.4153,0.9082,0.940,-0.4000,0.3146
48.380,1,-0.4410,0.9032,0.947,-0.4000,0.3560
48.446,1,-0.4601,0.8994,0.949,-0.4000,0.3960
48.510,1,-0.4725,0.8953,0.949,-0.4000,0.4345
48.578,1,-0.4789,0.8922,0.949,-0.4000,0.4752
48.646,1,-0.4803,0.8892,0.948,-0.4000,0.5160
48.711,1,-0.4799,0.8875,0.948,-0.4000,0.5547
48.779,1,-0.4785,0.8850,0.946,-0.3990,0.5742
48.843,1,-0.4768,0.8833,0.945,-0.3967,0.5722
48.910,1,-0.4752,0.8822,0.946,-0.3950,0.5702
48.978,1,-0.4728,0.8834,0.942,-0.3967,0.5673
49.028,1,-0.4657,0.8845,0.936,-0.3983,0.5589
49.113,1,-0.4497,0.8844,0.923,-0.3981,0.5397
49.186,1,-0.4260,0.8837,0.927,-0.3972,0.5112
49.242,1,-0.3941,0.8780,0.923,-0.3891,0.4777
49.293,1,-0.3482,0.8723,0.911,-0.3812,0.4467
49.380,1,-0.2929,0.8641,0.908,-0.3697,0.3950
49.459,1,-0.2437,0.8592,0.906,-0.3629,0.3475
49.524,1,-0.1864,0.8546,0.927,-0.3564,0.3085
49.580,1,-0.1101,0.8532,0.929,-0.3544,0.2746
49.643,1,-0.0462,0.8551,0.924,-0.3572,0.2371
49.722,1,0.0057,0.8580,0.925,-0.3612,0.1894
49.785,1,0.0512,0.8604,0.931,-0.3646,0.1519
49.842,1,0.0849,0.8628,0.933,-0.3680,0.1177
49.905,1,0.1071,0.8665,0.937,-0.3731,0.0795
49.959,1,0.1206,0.8696,0.937,-0.3774,0.0476
50.012,1,0.1286,0.8717,0.934,-0.3804,0.0153
50.074,1,0.1357,0.8694,0.926,-0.3772,0.0000
50.142,1,0.1427,0.8622,0.926,-0.3671,0.0000
50.205,1,0.1545,0.8512,0.929,-0.3517,-0.0378
50.275,1,0.1667,0.8373,0.928,-0.3322,-0.0797
50.342,1,0.1839,0.8245,0.927,-0.3143,-0.1203
50.406,1,0.1973,0.8100,0.910,-0.2941,-0.1586
50.474,1,0.2119,0.7932,0.912,-0.2705,-0.1992
50.539,1,0.2205,0.7738,0.918,-0.2433,-0.2382
50.605,1,0.2233,0.7565,0.918,-0.2191,-0.2679
50.674,1,0.2187,0.7357,0.920,-0.2000,-0.2625
50.737,1,0.2111,0.7197,0.928,-0.2000,-0.2533
50.807,1,0.1958,0.7049,0.926,-0.2000,-0.2500
50.874,1,0.1798,0.6942,0.926,-0.1597,-0.2500
50.939,1,0.1680,0.6851,0.917,-0.1210,-0.2500
51.007,1,0.1593,0.6782,0.909,-0.0804,-0.2500
51.069,1,0.1546,0.6724,0.903,-0.0429,-0.2500
51.122,1,0.1517,0.6656,0.901,-0.0109,-0.2500
51.176,1,0.1530,0.6567,0.896,0.0000,-0.2500
51.238,1,0.1543,0.6484,0.890,0.0000,-0.2500
51.306,1,0.1559,0.6401,0.888,0.0000,-0.2500
51.373,1,0.1566,0.6288,0.880,0.0000,-0.2500
51.437,1,0.1578,0.6197,0.874,0.0000,-0.2500
51.507,1,0.1620,0.6141,0.877,0.0000,-0.2500
51.572,1,0.1672,0.6099,0.882,0.0000,-0.2500
51.639,1,0.1677,0.6066,0.884,0.0000,-0.2500
51.703,1,0.1649,0.6028,0.891,0.0000,-0.2500
51.771,1,0.1615,0.5988,0.885,0.0000,-0.2500
51.837,1,0.1574,0.5942,0.878,0.0000,-0.2500
51.902,1,0.1520,0.5896,0.879,0.0000,-0.2500
51.970,1,0.1483,0.5864,0.881,0.0000,-0.2093
52.038,1,0.1441,0.5852,0.880,0.0000,-0.1685
52.104,1,0.1357,0.5843,0.872,0.0000,-0.1287
52.170,1,0.1246,0.5830,0.871,0.0000,-0.0893
52.235,1,0.1166,0.5815,0.875,0.0000,-0.0502
52.301,1,0.1107,0.5797,0.880,0.0000,-0.0102
52.371,1,0.1177,0.5797,0.869,0.0000,0.0000
52.434,1,0.1317,0.5792,0.866,0.0000,0.0000
52.502,1,0.1477,0.5784,0.887,0.0000,0.0000
52.571,1,0.1595,0.5769,0.884,0.0000,-0.0410
52.634,1,0.1825,0.5762,0.880,0.0000,-0.0790
52.701,1,0.2060,0.5758,0.878,0.0000,-0.1193
52.766,1,0.2323,0.5754,0.882,0.0000,-0.1580
52.820,1,0.2540,0.5749,0.892,0.0000,-0.1907
52.875,1,0.2774,0.5768,0.896,0.0000,-0.2238
52.928,1,0.2999,0.5774,0.902,0.0000,-0.2556
52.995,1,0.3201,0.5775,0.896,0.0000,-0.2959
53.067,1,0.3384,0.5774,0.905,0.0000,-0.3391
53.136,1,0.3536,0.5781,0.899,0.0000,-0.3801
53.203,1,0.3646,0.5799,0.898,0.0000,-0.4206
53.268,1,0.3791,0.5807,0.890,0.0000,-0.4549
53.336,1,0.3918,0.5820,0.886,0.0000,-0.4701
53.399,1,0.4041,0.5827,0.894,0.0000,-0.4849
53.467,1,0.4160,0.5830,0.890,0.0000,-0.4992
53.535,1,0.4280,0.5821,0.891,0.0000,-0.5136
53.599,1,0.4389,0.5820,0.878,0.0000,-0.5266
53.669,1,0.4485,0.5822,0.887,0.0000,-0.5382
53.745,1,0.4598,0.5820,0.881,0.0000,-0.5518
53.797,1,0.4680,0.5818,0.886,0.0000,-0.5616
53.867,1,0.4790,0.5812,0.888,0.0000,-0.5748
53.926,1,0.4895,0.5808,0.876,0.0000,-0.5874
53.988,1,0.4989,0.5802,0.882,0.0000,-0.5987
54.095,1,0.5072,0.5798,0.891,0.0000,-0.6000
54.152,1,0.5143,0.5794,0.894,0.0000,-0.6000
54.204,1,0.5200,0.5794,0.897,0.0000,-0.6000
54.266,1,0.5253,0.5794,0.894,0.0000,-0.6000
54.332,1,0.5310,0.5797,0.894,0.0000,-0.6000
54.400,1,0.5355,0.5800,0.894,0.0000,-0.6000
54.460,1,0.5392,0.5801,0.895,0.0000,-0.6000
54.514,1,0.5418,0.5800,0.895,0.0000,-0.6000
54.567,1,0.5439,0.5798,0.893,0.0000,-0.6000
54.630,1,0.5459,0.5792,0.883,0.0000,-0.6000
54.698,1,0.5480,0.5788,0.886,0.0000,-0.6000
54.763,1,0.5497,0.5787,0.885,0.0000,-0.6000
54.831,1,0.5507,0.5788,0.884,0.0000,-0.6000
54.899,1,0.5499,0.5778,0.885,0.0000,-0.6000
54.963,1,0.5480,0.5778,0.886,0.0000,-0.6000
55.032,1,0.5419,0.5764,0.901,0.0000,-0.6000
55.094,1,0.5336,0.5759,0.897,0.0000,-0.6000
55.163,1,0.5233,0.5772,0.884,0.0000,-0.6000
55.230,1,0.5087,0.5785,0.888,0.0000,-0.6000
55.294,1,0.4917,0.5786,0.894,0.0000,-0.5900
55.363,1,0.4726,0.5794,0.893,0.0000,-0.5671
55.431,1,0.4420,0.5813,0.887,0.0000,-0.5304
55.495,1,0.4155,0.5793,0.890,0.0000,-0.4987
55.563,1,0.3765,0.5778,0.891,0.0000,-0.4576
55.626,1,0.3344,0.5777,0.890,0.0000,-0.4201
55.695,1,0.2913,0.5788,0.886,0.0000,-0.3787
55.763,1,0.2565,0.5821,0.891,0.0000,-0.3380
55.827,1,0.2303,0.5871,0.891,0.0000,-0.2995
55.895,1,0.2035,0.5924,0.902,0.0000,-0.2587
55.962,1,0.1766,0.5929,0.884,0.0000,-0.2500
56.028,1,0.1514,0.5959,0.879,0.0000,-0.2500
56.095,1,0.1307,0.5986,0.878,0.0000,-0.2100
56.158,1,0.1113,0.6022,0.885,0.0000,-0.1721
56.211,1,0.0980,0.6037,0.880,0.0000,-0.1400
56.265,1,0.0854,0.6057,0.886,0.0000,-0.1079
56.325,1,0.0689,0.6077,0.888,0.0000,-0.0719
56.395,1,0.0487,0.6095,0.897,0.0000,-0.0300
56.457,1,0.0318,0.6121,0.895,0.0000,0.0000
56.527,1,0.0137,0.6134,0.898,0.0000,0.0000
56.594,1,-0.0051,0.6171,0.905,0.0000,0.0000
56.659,1,-0.0240,0.6189,0.902,0.0000,0.0000
56.726,1,-0.0433,0.6224,0.909,0.0000,0.0000
56.792,1,-0.0609,0.6255,0.915,0.0000,0.0000
56.856,1,-0.0803,0.6280,0.911,0.0000,0.0000
56.927,1,-0.0953,0.6282,0.903,0.0000,0.0000
56.991,1,-0.1093,0.6287,0.906,0.0000,0.0000
57.058,1,-0.1219,0.6296,0.912,0.0000,0.0000
57.126,1,-0.1320,0.6303,0.913,0.0000,0.0000
57.191,1,-0.1416,0.6305,0.912,0.0000,0.0000
57.258,1,-0.1491,0.6316,0.914,0.0000,0.0000
57.322,1,-0.1549,0.6330,0.917,0.0000,0.0388
57.379,1,-0.1580,0.6345,0.918,0.0000,0.0726
57.480,1,-0.1581,0.6368,0.918,0.0000,0.1336
57.555,1,-0.1540,0.6399,0.917,0.0000,0.1784
57.608,1,-0.1459,0.6421,0.918,0.0000,0.1462
57.661,1,-0.1386,0.6440,0.924,0.0000,0.1145
57.722,1,-0.1285,0.6461,0.925,0.0000,0.0783
57.790,1,-0.1185,0.6491,0.923,0.0000,0.0371
57.854,1,-0.1085,0.6516,0.920,0.0000,0.0000
57.908,1,-0.1015,0.6537,0.919,0.0000,0.0000
57.960,1,-0.0963,0.6555,0.922,0.0000,0.0000
58.022,1,-0.0927,0.6570,0.922,0.0000,0.0000
58.083,1,-0.0910,0.6588,0.922,0.0000,0.0000
58.139,1,-0.0916,0.6604,0.922,0.0000,0.0000
58.227,1,-0.0952,0.6627,0.922,0.0000,0.0000
58.320,1,-0.1037,0.6651,0.926,0.0000,0.0000
58.379,1,-0.1124,0.6666,0.930,0.0000,0.0000
58.433,1,-0.1199,0.6689,0.928,0.0000,0.0000
58.486,1,-0.1273,0.6711,0.925,0.0000,0.0000
58.553,1,-0.1375,0.6723,0.923,0.0000,0.0000
58.623,1,-0.1501,0.6758,0.921,0.0000,0.0417
58.687,1,-0.1635,0.6800,0.919,0.0000,0.0802
58.755,1,-0.1772,0.6831,0.934,0.0000,0.1210
58.821,1,-0.1885,0.6868,0.936,0.0000,0.1609
58.886,1,-0.1971,0.6899,0.936,0.0000,0.1999
58.954,1,-0.2049,0.6929,0.936,0.0000,0.2404
59.019,1,-0.2098,0.6961,0.933,0.0000,0.2517
59.086,1,-0.2104,0.6988,0.927,0.0000,0.2524
59.152,1,-0.2060,0.7020,0.923,-0.0394,0.2500
59.218,1,-0.1984,0.7054,0.927,-0.0791,0.2500
59.286,1,-0.1896,0.7088,0.931,-0.1199,0.2500
59.353,1,-0.1818,0.7110,0.929,-0.1603,0.2500
59.416,1,-0.1694,0.7124,0.922,-0.1982,0.2500
59.486,1,-0.1576,0.7128,0.923,-0.2000,0.2500
59.549,1,-0.1429,0.7122,0.923,-0.2000,0.2120
59.603,1,-0.1307,0.7113,0.922,-0.2000,0.1800
59.656,1,-0.1191,0.7108,0.921,-0.2000,0.1483
59.718,1,-0.1067,0.7095,0.918,-0.2000,0.1107
59.786,1,-0.0915,0.7084,0.913,-0.2000,0.0702
59.851,1,-0.0777,0.7079,0.914,-0.2000,0.0312
59.917,1,-0.0652,0.7077,0.914,-0.2000,0.0000
59.985,1,-0.0526,0.7063,0.918,-0.2000,0.0000
60.050,1,-0.0414,0.7051,0.922,-0.2000,0.0000
