t,visible,lateral,tamano,confianza,vx,wz
58.454,1,-0.0546,0.4299,0.888,0.2381,0.0000
58.522,1,-0.0544,0.4300,0.888,0.2380,0.0000
58.586,1,-0.0577,0.4305,0.895,0.2373,0.0000
58.655,1,-0.0608,0.4304,0.901,0.2374,0.0000
58.722,1,-0.0634,0.4309,0.901,0.2368,0.0000
58.786,1,-0.0681,0.4326,0.900,0.2344,0.0000
58.855,1,-0.0748,0.4344,0.896,0.2318,0.0000
58.910,1,-0.0821,0.4358,0.889,0.2299,0.0000
58.988,1,-0.0902,0.4360,0.894,0.2296,0.0000
59.039,1,-0.0968,0.4365,0.896,0.2290,0.0000
59.141,1,-0.1030,0.4359,0.891,0.2297,0.0000
59.214,1,-0.1095,0.4356,0.890,0.2301,0.0000
59.268,1,-0.1155,0.4366,0.896,0.2288,0.0000
59.322,1,-0.1212,0.4381,0.894,0.2266,0.0000
59.386,1,-0.1273,0.4396,0.893,0.2245,0.0000
59.455,1,-0.1319,0.4410,0.896,0.2225,0.0000
59.517,1,-0.1356,0.4428,0.900,0.2201,0.0000
59.586,1,-0.1385,0.4444,0.896,0.2179,0.0000
59.650,1,-0.1399,0.4461,0.893,0.2155,0.0000
59.702,1,-0.1406,0.4471,0.891,0.2141,0.0000
59.753,1,-0.1394,0.4478,0.890,0.2130,0.0000
59.818,1,-0.1378,0.4488,0.898,0.2116,0.0000
59.876,1,-0.1359,0.4499,0.896,0.2102,0.0000
59.947,1,-0.1329,0.4517,0.900,0.2076,0.0000
60.018,1,-0.1285,0.4526,0.901,0.2064,0.0000
