t,visible,lateral,tamano,confianza,vx,wz
5.177,1,0.1447,0.6191,0.912,0.0000,-0.2894
5.277,1,0.1453,0.6190,0.911,0.0000,-0.2906
5.354,1,0.1446,0.6189,0.912,0.0000,-0.2892
5.407,1,0.1437,0.6188,0.912,0.0000,-0.2875
5.455,1,0.1432,0.6186,0.912,0.0000,-0.2864
5.509,1,0.1427,0.6187,0.912,0.0000,-0.2855
5.589,1,0.1420,0.6187,0.913,0.0000,-0.2840
5.646,1,0.1419,0.6187,0.914,0.0000,-0.2838
5.722,1,0.1427,0.6189,0.912,0.0000,-0.2854
5.774,1,0.1434,0.6190,0.912,0.0000,-0.2867
5.871,1,0.1441,0.6192,0.912,0.0000,-0.2881
5.926,1,0.1445,0.6192,0.913,0.0000,-0.2890
5.978,1,0.1452,0.6192,0.912,0.0000,-0.2904
6.062,1,0.1457,0.6194,0.911,0.0000,-0.2915
6.135,1,0.1452,0.6191,0.910,0.0000,-0.2904
6.183,1,0.1447,0.6191,0.910,0.0000,-0.2895
6.236,1,0.1456,0.6192,0.911,0.0000,-0.2912
6.337,1,0.1461,0.6192,0.910,0.0000,-0.2922
6.393,1,0.1467,0.6191,0.910,0.0000,-0.2935
6.447,1,0.1472,0.6188,0.912,0.0000,-0.2944
6.504,1,0.1479,0.6186,0.911,0.0000,-0.2957
6.579,1,0.1481,0.6187,0.910,0.0000,-0.2962
6.637,1,0.1485,0.6186,0.910,0.0000,-0.2970
6.755,1,0.1487,0.6186,0.911,0.0000,-0.2974
6.810,1,0.1490,0.6187,0.911,0.0000,-0.2980
6.870,1,0.1494,0.6186,0.911,0.0000,-0.2987
6.955,1,0.1498,0.6188,0.911,0.0000,-0.2995
7.021,1,0.1499,0.6190,0.910,0.0000,-0.2997
7.075,1,0.1500,0.6190,0.911,0.0000,-0.3001
7.157,1,0.1506,0.6191,0.911,0.0000,-0.3012
7.210,1,0.1510,0.6191,0.912,0.0000,-0.3021
7.271,1,0.1513,0.6189,0.912,0.0000,-0.3025
7.377,1,0.1512,0.6187,0.911,0.0000,-0.3024
7.435,1,0.1504,0.6183,0.910,0.0000,-0.3007
7.481,1,0.1492,0.6180,0.909,0.0000,-0.2983
7.534,1,0.1484,0.6179,0.910,0.0000,-0.2968
7.639,1,0.1479,0.6178,0.909,0.0000,-0.2957
7.691,1,0.1481,0.6182,0.909,0.0000,-0.2963
7.736,1,0.1484,0.6184,0.910,0.0000,-0.2968
7.809,1,0.1490,0.6183,0.911,0.0000,-0.2981
7.872,1,0.1494,0.6185,0.912,0.0000,-0.2989
7.948,1,0.1500,0.6185,0.914,0.0000,-0.2999
8.010,1,0.1503,0.6186,0.914,0.0000,-0.3006
8.064,1,0.1504,0.6187,0.915,0.0000,-0.3008
8.174,1,0.1504,0.6188,0.914,0.0000,-0.3008
8.242,1,0.1503,0.6189,0.914,0.0000,-0.3007
8.289,1,0.1503,0.6186,0.914,0.0000,-0.3005
8.338,1,0.1503,0.6187,0.914,0.0000,-0.3005
8.406,1,0.1501,0.6187,0.912,0.0000,-0.3001
8.476,1,0.1501,0.6188,0.913,0.0000,-0.3002
8.534,1,0.1499,0.6190,0.912,0.0000,-0.2998
8.626,1,0.1479,0.6193,0.909,0.0000,-0.2958
8.691,1,0.1459,0.6193,0.910,0.0000,-0.2917
8.739,1,0.1447,0.6193,0.909,0.0000,-0.2894
8.810,1,0.1423,0.6192,0.911,0.0000,-0.2847
8.860,1,0.1398,0.6197,0.910,0.0000,-0.2796
8.962,1,0.1396,0.6192,0.908,0.0000,-0.2791
9.034,1,0.1450,0.6190,0.907,0.0000,-0.2901
9.086,1,0.1552,0.6157,0.909,0.0000,-0.3105
9.135,1,0.1664,0.6120,0.911,0.0000,-0.3328
9.213,1,0.1777,0.6090,0.907,0.0000,-0.3555
9.268,1,0.1878,0.6058,0.908,0.0000,-0.3757
9.371,1,0.1956,0.6023,0.912,0.0000,-0.3911
9.434,1,0.2015,0.5980,0.917,0.0000,-0.4031
9.483,1,0.2078,0.5930,0.920,0.0000,-0.4155
9.532,1,0.2128,0.5880,0.919,0.0000,-0.4256
9.602,1,0.2189,0.5822,0.914,0.0000,-0.4379
9.678,1,0.2271,0.5759,0.916,0.0000,-0.4542
9.731,1,0.2342,0.5694,0.916,0.0000,-0.4684
9.826,1,0.2393,0.5633,0.915,0.0000,-0.4787
9.880,1,0.2431,0.5559,0.914,0.0000,-0.4863
9.924,1,0.2448,0.5503,0.915,0.0000,-0.4896
10.029,1,0.2453,0.5468,0.916,0.0000,-0.4907
10.105,1,0.2455,0.5461,0.917,0.0000,-0.4910
10.151,1,0.2455,0.5462,0.914,0.0000,-0.4909
10.197,1,0.2458,0.5461,0.916,0.0000,-0.4917
10.296,1,0.2474,0.5447,0.915,0.0000,-0.4949
10.354,1,0.2494,0.5448,0.917,0.0000,-0.4987
10.402,1,0.2536,0.5434,0.916,0.0000,-0.5072
10.457,1,0.2575,0.5411,0.917,0.0000,-0.5151
10.572,1,0.2610,0.5381,0.916,0.0000,-0.5220
10.636,1,0.2646,0.5351,0.917,0.0000,-0.5292
10.681,1,0.2698,0.5317,0.918,0.0000,-0.5396
10.726,1,0.2738,0.5293,0.917,0.0000,-0.5475
10.812,1,0.2773,0.5272,0.915,0.0000,-0.5546
10.880,1,0.2807,0.5252,0.915,0.0000,-0.5615
10.932,1,0.2838,0.5235,0.916,0.0000,-0.5676
11.009,1,0.2870,0.5221,0.919,0.0000,-0.5741
11.062,1,0.2893,0.5208,0.921,0.0000,-0.5787
11.157,1,0.2910,0.5194,0.922,0.0571,-0.5819
11.228,1,0.2921,0.5181,0.921,0.1000,-0.5841
11.279,1,0.2932,0.5171,0.922,0.1300,-0.5863
11.327,1,0.2945,0.5162,0.923,0.1588,-0.5889
11.405,1,0.2956,0.5153,0.924,0.1864,-0.5912
11.488,1,0.2962,0.5145,0.923,0.1881,-0.5925
11.528,1,0.2965,0.5137,0.923,0.1898,-0.5930
11.591,1,0.2965,0.5130,0.923,0.1914,-0.5931
11.689,1,0.2962,0.5121,0.922,0.1935,-0.5925
11.739,1,0.2948,0.5118,0.921,0.1941,-0.5895
11.803,1,0.2933,0.5122,0.921,0.1932,-0.5866
11.853,1,0.2910,0.5125,0.919,0.1925,-0.5821
11.902,1,0.2894,0.5128,0.918,0.1918,-0.5789
11.955,1,0.2889,0.5131,0.917,0.1912,-0.5779
12.052,1,0.2892,0.5133,0.915,0.1907,-0.5783
12.112,1,0.2910,0.5132,0.914,0.1910,-0.5820
12.167,1,0.2925,0.5126,0.911,0.1922,-0.5849
12.222,1,0.2931,0.5118,0.911,0.1941,-0.5861
12.329,1,0.2930,0.5105,0.911,0.1970,-0.5860
12.390,1,0.2924,0.5091,0.914,0.1999,-0.5847
12.455,1,0.2921,0.5079,0.915,0.2026,-0.5842
12.503,1,0.2903,0.5068,0.919,0.2051,-0.5806
12.553,1,0.2887,0.5059,0.920,0.2071,-0.5774
12.647,1,0.2857,0.5052,0.923,0.2086,-0.5715
12.706,1,0.2825,0.5045,0.926,0.2100,-0.5650
12.770,1,0.2802,0.5046,0.927,0.2099,-0.5603
12.844,1,0.2784,0.5048,0.930,0.2095,-0.5567
12.918,1,0.2774,0.5057,0.931,0.2074,-0.5549
12.955,1,0.2771,0.5064,0.930,0.2059,-0.5543
13.042,1,0.2775,0.5071,0.928,0.2043,-0.5549
13.107,1,0.2787,0.5070,0.926,0.2046,-0.5573
13.160,1,0.2803,0.5069,0.925,0.2049,-0.5605
13.245,1,0.2827,0.5066,0.924,0.2056,-0.5654
13.315,1,0.2847,0.5056,0.924,0.2077,-0.5693
13.365,1,0.2864,0.5045,0.925,0.2102,-0.5727
13.420,1,0.2880,0.5036,0.924,0.2122,-0.5761
13.487,1,0.2892,0.5029,0.925,0.2135,-0.5784
13.587,1,0.2900,0.5025,0.925,0.2145,-0.5799
13.666,1,0.2904,0.5020,0.925,0.2156,-0.5809
13.711,1,0.2907,0.5013,0.925,0.2172,-0.5814
13.755,1,0.2904,0.5006,0.925,0.2186,-0.5809
13.835,1,0.2900,0.5003,0.926,0.2194,-0.5800
13.903,1,0.2898,0.5004,0.926,0.2191,-0.5796
13.951,1,0.2894,0.5006,0.927,0.2187,-0.5788
14.058,1,0.2867,0.5011,0.924,0.2176,-0.5733
14.115,1,0.2835,0.5020,0.924,0.2156,-0.5670
14.160,1,0.2755,0.5036,0.921,0.2120,-0.5511
14.221,1,0.2580,0.5058,0.924,0.2073,-0.5161
14.307,1,0.2434,0.5066,0.926,0.2055,-0.4869
14.370,1,0.2325,0.5079,0.926,0.2027,-0.4650
14.417,1,0.2315,0.5093,0.925,0.1995,-0.4631
14.509,1,0.2467,0.5110,0.924,0.1958,-0.4935
14.567,1,0.2591,0.5110,0.925,0.1957,-0.5182
14.623,1,0.2708,0.5115,0.927,0.1948,-0.5415
14.693,1,0.2826,0.5111,0.925,0.1955,-0.5651
14.766,1,0.2990,0.5125,0.925,0.1926,-0.5979
14.813,1,0.3092,0.5150,0.920,0.1870,-0.6183
14.909,1,0.3044,0.5184,0.922,0.1795,-0.6089
14.968,1,0.2987,0.5207,0.928,0.1442,-0.5974
15.019,1,0.2946,0.5215,0.926,0.1137,-0.5892
15.096,1,0.3073,0.5205,0.919,0.0671,-0.6146
15.153,1,0.3235,0.5198,0.923,0.1013,-0.6470
15.239,1,0.3379,0.5198,0.920,0.1524,-0.6759
15.287,1,0.3517,0.5199,0.920,0.1762,-0.7033
15.347,1,0.3623,0.5195,0.922,0.1772,-0.7246
15.458,1,0.3691,0.5192,0.923,0.1779,-0.7382
15.535,1,0.3720,0.5188,0.920,0.1785,-0.7441
15.578,1,0.3662,0.5181,0.915,0.1802,-0.7323
15.661,1,0.3511,0.5184,0.916,0.1795,-0.7021
15.744,1,0.3272,0.5184,0.925,0.1795,-0.6545
15.798,1,0.3035,0.5198,0.941,0.1764,-0.6223
15.851,1,0.2802,0.5221,0.941,0.1447,-0.5906
15.941,1,0.2547,0.5236,0.923,0.0902,-0.5361
16.005,1,0.2245,0.5250,0.917,0.0520,-0.4979
16.052,1,0.1977,0.5253,0.918,0.0236,-0.4694
16.147,1,0.1734,0.5273,0.921,0.0000,-0.4128
16.202,1,0.1496,0.5290,0.931,0.0000,-0.3797
16.252,1,0.1320,0.5323,0.932,0.0000,-0.3498
16.337,1,0.1194,0.5345,0.931,0.0000,-0.2986
16.421,1,0.1095,0.5348,0.931,0.0000,-0.2482
16.466,1,0.1016,0.5354,0.934,0.0000,-0.2212
16.515,1,0.1062,0.5374,0.931,0.0000,-0.1920
16.606,1,0.1190,0.5384,0.933,0.0000,-0.1371
16.659,1,0.1308,0.5397,0.932,0.0000,-0.1688
16.705,1,0.1468,0.5395,0.926,0.0000,-0.1963
16.804,1,0.1636,0.5369,0.924,0.0000,-0.2557
16.868,1,0.1793,0.5341,0.919,0.0000,-0.2942
16.916,1,0.1923,0.5304,0.919,0.0000,-0.3229
17.001,1,0.2028,0.5268,0.919,0.0000,-0.3737
17.049,1,0.2103,0.5230,0.908,0.0000,-0.4028
17.132,1,0.2163,0.5196,0.908,0.0499,-0.4326
17.186,1,0.2213,0.5168,0.904,0.0822,-0.4426
17.236,1,0.2253,0.5138,0.902,0.1123,-0.4506
17.354,1,0.2283,0.5120,0.903,0.1831,-0.4565
17.429,1,0.2307,0.5103,0.903,0.1973,-0.4614
17.500,1,0.2318,0.5091,0.903,0.2000,-0.4635
17.550,1,0.2324,0.5084,0.901,0.2015,-0.4648
17.610,1,0.2319,0.5080,0.901,0.2023,-0.4637
17.684,1,0.2317,0.5080,0.900,0.2024,-0.4634
17.767,1,0.2316,0.5081,0.900,0.2023,-0.4632
17.818,1,0.2315,0.5081,0.901,0.2021,-0.4630
17.868,1,0.2312,0.5081,0.899,0.2022,-0.4625
17.985,1,0.2304,0.5080,0.900,0.2023,-0.4609
18.045,1,0.2286,0.5081,0.903,0.2022,-0.4573
18.092,1,0.2269,0.5087,0.910,0.2008,-0.4539
18.141,1,0.2178,0.5096,0.912,0.1990,-0.4356
18.210,1,0.2023,0.5111,0.917,0.1957,-0.4047
18.291,1,0.1754,0.5128,0.909,0.1919,-0.3564
18.340,1,0.1283,0.5138,0.915,0.1897,-0.3270
18.435,1,0.0831,0.5142,0.922,0.1889,-0.2700
18.504,1,0.0425,0.5147,0.912,0.1876,-0.2282
18.554,1,0.0408,0.5151,0.938,0.1868,-0.1986
18.607,1,0.0343,0.5156,0.933,0.1857,-0.1666
18.696,1,0.0293,0.5133,0.934,0.1907,-0.1129
18.758,1,0.0255,0.5092,0.934,0.1997,-0.0759
18.810,1,0.0227,0.5043,0.921,0.2105,-0.0447
18.906,1,0.0214,0.5008,0.914,0.2183,0.0000
18.965,1,0.0211,0.4974,0.910,0.2258,0.0000
19.018,1,0.0223,0.4944,0.899,0.2323,0.0000
19.070,1,0.0211,0.4905,0.898,0.2408,0.0000
19.191,1,0.0207,0.4880,0.896,0.2463,0.0000
19.261,1,0.0215,0.4874,0.895,0.2478,0.0000
19.310,1,0.0219,0.4873,0.896,0.2480,0.0000
19.389,1,0.0224,0.4867,0.895,0.2493,0.0000
19.437,1,0.0215,0.4869,0.894,0.2489,0.0000
19.530,1,0.0226,0.4870,0.894,0.2486,0.0000
19.582,1,0.0234,0.4869,0.894,0.2488,0.0000
19.651,1,0.0244,0.4868,0.895,0.2490,0.0000
19.701,1,0.0250,0.4865,0.894,0.2497,0.0000
19.810,1,0.0257,0.4862,0.896,0.2503,0.0000
19.898,1,0.0264,0.4864,0.892,0.2500,0.0000
19.942,1,0.0268,0.4857,0.892,0.2514,0.0000
20.012,1,0.0277,0.4834,0.893,0.2565,0.0000
20.106,1,0.0295,0.4815,0.891,0.2606,0.0000
20.160,1,0.0292,0.4802,0.890,0.2636,0.0000
20.205,1,0.0287,0.4789,0.892,0.2665,0.0000
20.279,1,0.0280,0.4780,0.892,0.2683,0.0000
20.348,1,0.0281,0.4773,0.892,0.2700,0.0000
20.401,1,0.0283,0.4768,0.893,0.2710,0.0000
20.450,1,0.0287,0.4764,0.893,0.2719,0.0000
20.501,1,0.0298,0.4760,0.893,0.2728,0.0000
20.601,1,0.0310,0.4759,0.892,0.2731,0.0000
20.645,1,0.0317,0.4759,0.893,0.2730,0.0000
20.710,1,0.0322,0.4759,0.893,0.2729,0.0000
20.817,1,0.0327,0.4760,0.892,0.2728,0.0000
20.867,1,0.0334,0.4764,0.893,0.2719,0.0000
20.911,1,0.0336,0.4765,0.892,0.2718,0.0000
20.966,1,0.0340,0.4765,0.893,0.2716,0.0000
21.064,1,0.0340,0.4767,0.893,0.2713,0.0000
21.143,1,0.0339,0.4768,0.892,0.2710,0.0000
21.201,1,0.0330,0.4780,0.891,0.2685,0.0000
21.249,1,0.0325,0.4804,0.891,0.2631,0.0000
21.301,1,0.0302,0.4866,0.897,0.2495,0.0000
21.416,1,0.0261,0.4916,0.912,0.2384,0.0000
21.487,1,0.0292,0.4953,0.925,0.2302,0.0000
21.541,1,0.0462,0.5022,0.923,0.2151,0.0000
21.616,1,0.0685,0.5108,0.922,0.1962,0.0000
21.671,1,0.0925,0.5175,0.920,0.1814,0.0000
21.769,1,0.1145,0.5228,0.921,0.1224,0.0000
21.821,1,0.1366,0.5257,0.918,0.0915,-0.0309
21.864,1,0.1588,0.5283,0.915,0.0653,-0.0571
21.983,1,0.1789,0.5292,0.919,0.0000,-0.1286
22.039,1,0.1968,0.5297,0.912,0.0000,-0.1621
22.093,1,0.2122,0.5287,0.913,0.0000,-0.1943
22.216,1,0.2258,0.5272,0.909,0.0000,-0.2682
22.288,1,0.2377,0.5262,0.914,0.0000,-0.3112
22.344,1,0.2484,0.5229,0.914,0.0000,-0.3448
22.394,1,0.2561,0.5193,0.917,0.0303,-0.3751
22.559,1,0.2653,0.5169,0.922,0.1289,-0.4737
22.654,1,0.2738,0.5152,0.926,0.1860,-0.5308
22.699,1,0.2864,0.5134,0.926,0.1906,-0.5579
22.790,1,0.2943,0.5120,0.926,0.1935,-0.5887
22.836,1,0.2975,0.5111,0.923,0.1955,-0.5951
22.928,1,0.2954,0.5114,0.922,0.1949,-0.5909
22.977,1,0.2879,0.5115,0.918,0.1946,-0.5759
23.029,1,0.2767,0.5130,0.915,0.1914,-0.5535
23.125,1,0.2647,0.5131,0.909,0.1912,-0.5294
23.185,1,0.2482,0.5136,0.904,0.1901,-0.4963
23.242,1,0.2306,0.5136,0.916,0.1900,-0.4620
23.297,1,0.2141,0.5153,0.930,0.1862,-0.4288
23.392,1,0.1977,0.5158,0.929,0.1853,-0.3954
23.451,1,0.1819,0.5148,0.918,0.1873,-0.3637
23.500,1,0.1682,0.5131,0.905,0.1913,-0.3365
23.603,1,0.1552,0.5118,0.908,0.1941,-0.3103
23.662,1,0.1459,0.5107,0.910,0.1964,-0.2917
23.715,1,0.1382,0.5100,0.913,0.1981,-0.2764
23.762,1,0.1322,0.5095,0.911,0.1992,-0.2644
23.838,1,0.1275,0.5090,0.907,0.2002,-0.2550
23.911,1,0.1251,0.5087,0.904,0.2009,-0.2502
23.962,1,0.1237,0.5086,0.906,0.2011,-0.2475
24.044,1,0.1228,0.5087,0.905,0.2009,-0.2457
24.105,1,0.1221,0.5086,0.906,0.2011,-0.2443
24.162,1,0.1214,0.5083,0.906,0.2018,-0.2428
24.233,1,0.1207,0.5080,0.906,0.2024,-0.2414
24.322,1,0.1205,0.5077,0.907,0.2032,-0.2410
24.385,1,0.1206,0.5069,0.909,0.2048,-0.2412
24.434,1,0.1196,0.5061,0.912,0.2066,-0.2120
24.543,1,0.1184,0.5048,0.914,0.2094,-0.1465
24.602,1,0.1178,0.5038,0.915,0.2117,-0.1109
24.653,1,0.1171,0.5030,0.915,0.2134,-0.0805
24.774,1,0.1167,0.5021,0.918,0.2154,-0.0077
24.835,1,0.1171,0.5010,0.918,0.2178,0.0000
24.885,1,0.1155,0.4997,0.918,0.2206,0.0000
25.010,1,0.1132,0.4986,0.920,0.2231,0.0000
25.080,1,0.1110,0.4976,0.921,0.2254,0.0000
25.126,1,0.1091,0.4967,0.922,0.2272,0.0000
25.211,1,0.1078,0.4962,0.923,0.2285,0.0000
25.280,1,0.1069,0.4961,0.924,0.2287,0.0000
25.326,1,0.1064,0.4960,0.926,0.2288,0.0000
25.420,1,0.1056,0.4959,0.926,0.2291,0.0000
25.479,1,0.1053,0.4955,0.926,0.2298,0.0000
25.532,1,0.1052,0.4951,0.929,0.2308,0.0000
25.608,1,0.1054,0.4947,0.928,0.2316,0.0000
25.667,1,0.1060,0.4945,0.929,0.2320,0.0000
25.720,1,0.1062,0.4944,0.929,0.2324,0.0000
25.849,1,0.1061,0.4943,0.927,0.2324,0.0000
25.915,1,0.1059,0.4945,0.926,0.2321,0.0000
25.961,1,0.1055,0.4950,0.926,0.2311,0.0000
26.040,1,0.1053,0.4952,0.926,0.2307,0.0000
26.096,1,0.1049,0.4953,0.926,0.2303,0.0000
26.176,1,0.1046,0.4953,0.926,0.2304,0.0000
26.233,1,0.1045,0.4953,0.926,0.2304,0.0000
26.285,1,0.1043,0.4954,0.927,0.2302,0.0000
26.390,1,0.1042,0.4955,0.927,0.2300,0.0000
26.470,1,0.1044,0.4956,0.927,0.2297,0.0000
26.519,1,0.1043,0.4957,0.927,0.2295,0.0000
26.567,1,0.1045,0.4957,0.927,0.2295,0.0000
26.619,1,0.1045,0.4957,0.926,0.2295,0.0000
26.718,1,0.1046,0.4957,0.927,0.2295,0.0000
26.781,1,0.1045,0.4956,0.927,0.2297,0.0000
26.825,1,0.1043,0.4955,0.926,0.2299,0.0000
26.891,1,0.1038,0.4955,0.925,0.2300,0.0000
26.977,1,0.1035,0.4954,0.926,0.2301,0.0000
27.044,1,0.1034,0.4954,0.925,0.2302,0.0000
27.097,1,0.1034,0.4954,0.925,0.2302,0.0000
27.152,1,0.1034,0.4954,0.926,0.2302,0.0000
27.241,1,0.1034,0.4953,0.926,0.2304,0.0000
27.302,1,0.1035,0.4953,0.925,0.2304,0.0000
27.357,1,0.1034,0.4952,0.924,0.2305,0.0000
27.443,1,0.1035,0.4952,0.925,0.2305,0.0000
27.504,1,0.1034,0.4952,0.925,0.2305,0.0000
27.555,1,0.1034,0.4953,0.925,0.2303,0.0000
27.614,1,0.1035,0.4952,0.925,0.2305,0.0000
27.730,1,0.1037,0.4952,0.925,0.2305,0.0000
27.799,1,0.1038,0.4952,0.925,0.2305,0.0000
27.851,1,0.1039,0.4952,0.925,0.2306,0.0000
27.896,1,0.1040,0.4952,0.926,0.2306,0.0000
27.949,1,0.1042,0.4952,0.925,0.2306,0.0000
28.042,1,0.1042,0.4952,0.925,0.2305,0.0000
28.090,1,0.1040,0.4952,0.925,0.2306,0.0000
28.183,1,0.1040,0.4951,0.925,0.2307,0.0000
28.248,1,0.1040,0.4951,0.924,0.2307,0.0000
28.297,1,0.1037,0.4952,0.924,0.2306,0.0000
28.352,1,0.1036,0.4952,0.924,0.2307,0.0000
28.474,1,0.1033,0.4952,0.924,0.2306,0.0000
28.538,1,0.1030,0.4951,0.925,0.2307,0.0000
28.589,1,0.1031,0.4951,0.923,0.2307,0.0000
28.659,1,0.1034,0.4951,0.924,0.2307,0.0000
28.735,1,0.1035,0.4950,0.925,0.2309,0.0000
28.783,1,0.1034,0.4950,0.923,0.2310,0.0000
28.868,1,0.1030,0.4950,0.924,0.2310,0.0000
28.916,1,0.1024,0.4949,0.923,0.2312,0.0000
29.017,1,0.1012,0.4948,0.922,0.2314,0.0000
29.072,1,0.1001,0.4945,0.921,0.2322,0.0000
29.125,1,0.0985,0.4940,0.922,0.2332,0.0000
29.185,1,0.0966,0.4937,0.921,0.2338,0.0000
29.276,1,0.0943,0.4936,0.917,0.2341,0.0000
29.339,1,0.0924,0.4937,0.917,0.2339,0.0000
29.392,1,0.0905,0.4937,0.916,0.2338,0.0000
29.446,1,0.0888,0.4945,0.915,0.2322,0.0000
29.552,1,0.0864,0.4952,0.909,0.2305,0.0000
29.629,1,0.0843,0.4959,0.901,0.2289,0.0000
29.682,1,0.0837,0.4964,0.901,0.2279,0.0000
29.756,1,0.0834,0.4969,0.890,0.2268,0.0000
29.868,1,0.0832,0.4971,0.899,0.2263,0.0000
29.924,1,0.0835,0.4972,0.894,0.2262,0.0000
29.977,1,0.0841,0.4969,0.894,0.2268,0.0000
30.027,1,0.0846,0.4967,0.897,0.2272,0.0000
30.080,1,0.0851,0.4968,0.894,0.2270,0.0000
30.185,1,0.0852,0.4968,0.900,0.2269,0.0000
30.265,1,0.0858,0.4969,0.904,0.2269,0.0000
30.317,1,0.0865,0.4968,0.906,0.2269,0.0000
30.422,1,0.0872,0.4969,0.898,0.2269,0.0000
30.482,1,0.0877,0.4961,0.886,0.2285,0.0000
30.531,1,0.0885,0.4943,0.868,0.2326,0.0000
30.575,1,0.0890,0.4929,0.867,0.2355,0.0000
30.692,1,0.0888,0.4922,0.874,0.2371,0.0000
30.757,1,0.0883,0.4918,0.874,0.2380,0.0000
30.807,1,0.0879,0.4918,0.872,0.2380,0.0000
30.857,1,0.0875,0.4920,0.870,0.2376,0.0000
30.914,1,0.0865,0.4921,0.870,0.2373,0.0000
31.007,1,0.0854,0.4923,0.871,0.2370,0.0000
31.077,1,0.0850,0.4924,0.870,0.2367,0.0000
31.130,1,0.0846,0.4924,0.873,0.2368,0.0000
31.175,1,0.0837,0.4923,0.872,0.2370,0.0000
31.276,1,0.0829,0.4923,0.872,0.2369,0.0000
31.334,1,0.0820,0.4924,0.874,0.2368,0.0000
31.385,1,0.0811,0.4923,0.874,0.2369,0.0000
31.440,1,0.0796,0.4915,0.866,0.2387,0.0000
31.542,1,0.0783,0.4906,0.866,0.2407,0.0000
31.606,1,0.0773,0.4904,0.866,0.2411,0.0000
31.665,1,0.0757,0.4914,0.862,0.2389,0.0000
31.714,1,0.0747,0.4918,0.861,0.2380,0.0000
31.803,1,0.0738,0.4922,0.869,0.2372,0.0000
31.868,1,0.0731,0.4925,0.865,0.2366,0.0000
31.917,1,0.0724,0.4928,0.867,0.2359,0.0000
31.976,1,0.0716,0.4932,0.864,0.2349,0.0000
32.079,1,0.0712,0.4936,0.869,0.2340,0.0000
32.142,1,0.0708,0.4940,0.865,0.2333,0.0000
32.187,1,0.0709,0.4943,0.859,0.2326,0.0000
32.241,1,0.0707,0.4944,0.865,0.2324,0.0000
32.333,1,0.0706,0.4944,0.862,0.2323,0.0000
32.388,1,0.0707,0.4944,0.864,0.2322,0.0000
32.442,1,0.0710,0.4944,0.862,0.2324,0.0000
32.534,1,0.0711,0.4942,0.864,0.2327,0.0000
32.593,1,0.0710,0.4941,0.862,0.2329,0.0000
32.643,1,0.0713,0.4943,0.861,0.2326,0.0000
32.724,1,0.0711,0.4943,0.865,0.2325,0.0000
32.794,1,0.0707,0.4944,0.862,0.2322,0.0000
32.846,1,0.0705,0.4945,0.862,0.2320,0.0000
32.912,1,0.0705,0.4945,0.859,0.2321,0.0000
33.001,1,0.0703,0.4945,0.862,0.2320,0.0000
33.052,1,0.0701,0.4945,0.864,0.2320,0.0000
33.104,1,0.0700,0.4945,0.864,0.2320,0.0000
33.207,1,0.0700,0.4946,0.860,0.2319,0.0000
33.273,1,0.0698,0.4947,0.866,0.2316,0.0000
33.319,1,0.0694,0.4949,0.864,0.2313,0.0000
33.371,1,0.0693,0.4949,0.865,0.2312,0.0000
